FaceID,ParticipantID,FirstRating,SecondRating,GroupTrustMean,Feedback,agent_type
18,73,3,4,4,2,Balanced
18,74,4,6,4,1,Balanced
18,75,6,6,4,-1,Balanced
18,76,6,6,4,-1,Balanced
18,77,5,4,4,0,Balanced
18,78,4,4,4,1,Balanced
18,79,4,2,4,1,Balanced
18,80,5,6,4,0,Balanced
18,81,4,4,4,1,Balanced
18,82,7,4,4,-2,Balanced
18,83,7,8,4,-2,Balanced
18,84,6,5,4,-1,Balanced
18,85,4,4,4,1,Balanced
18,86,4,5,4,1,Balanced
18,87,5,5,4,0,Balanced
18,88,5,3,4,0,Balanced
18,89,5,6,4,0,Balanced
18,90,6,6,4,-1,Balanced
18,91,6,7,4,-1,Balanced
18,92,6,5,4,-1,Balanced
18,93,4,2,4,1,Balanced
18,94,5,8,4,0,Balanced
18,95,5,7,4,0,Balanced
18,96,7,7,4,-2,Balanced
18,97,4,4,4,1,Balanced
18,98,2,5,4,3,Balanced
18,99,6,7,4,-1,Balanced
18,100,3,3,4,2,Balanced
18,101,5,5,4,0,Balanced
18,102,3,4,4,2,Balanced
18,103,4,6,4,1,Balanced
18,104,5,7,4,0,Balanced
18,105,4,1,4,1,Balanced
18,106,7,6,4,-2,Balanced
18,107,6,7,4,-1,Balanced
18,108,4,4,4,1,Balanced
18,109,5,4,4,0,Balanced
18,110,7,7,4,-2,Balanced
18,111,4,3,4,1,Balanced
18,112,6,3,4,-1,Balanced
18,113,3,5,4,2,Balanced
18,114,3,7,4,2,Balanced
18,115,7,8,4,-2,Balanced
18,116,6,8,4,-1,Balanced
18,117,5,4,4,0,Balanced
18,118,5,3,4,0,Balanced
18,119,2,2,4,3,Balanced
18,120,5,3,4,0,Balanced
18,121,7,8,4,-2,Balanced
18,122,3,4,4,2,Balanced
18,123,5,7,4,0,Balanced
18,124,7,5,4,-2,Balanced
18,125,8,7,4,-3,Balanced
18,126,4,6,4,1,Balanced
18,127,6,4,4,-1,Balanced
18,128,4,6,4,1,Balanced
18,129,6,2,4,-1,Balanced
18,130,6,4,4,-1,Balanced
18,131,5,5,4,0,Balanced
18,132,4,7,4,1,Balanced
18,133,5,3,4,0,Balanced
18,134,2,5,4,3,Balanced
18,135,7,7,4,-2,Balanced
18,136,4,5,4,1,Balanced
18,137,3,5,4,2,Balanced
18,138,6,8,4,-1,Balanced
18,139,4,6,4,1,Balanced
18,140,5,2,4,0,Balanced
18,141,4,7,4,1,Balanced
18,142,3,1,4,2,Balanced
18,143,4,8,4,1,Balanced
18,144,4,3,4,1,Balanced
18,145,6,6,4,-1,Balanced
18,146,6,8,4,-1,Balanced
18,147,7,8,4,-2,Balanced
18,148,7,7,4,-2,Balanced
18,149,7,4,4,-2,Balanced
18,150,4,4,4,1,Balanced
18,151,5,1,4,0,Balanced
18,152,3,6,4,2,Balanced
18,153,6,6,4,-1,Balanced
18,154,3,2,4,2,Balanced
18,155,4,6,4,1,Balanced
18,156,5,5,4,0,Balanced
18,157,4,3,4,1,Balanced
18,158,4,6,4,1,Balanced
18,159,4,4,4,1,Balanced
18,160,6,7,4,-1,Balanced
18,161,5,5,4,0,Balanced
18,162,4,3,4,1,Balanced
18,163,5,3,4,0,Balanced
18,164,5,4,4,0,Balanced
18,165,5,2,4,0,Balanced
18,166,5,6,4,0,Balanced
18,167,4,5,4,1,Balanced
18,168,5,5,4,0,Balanced
18,169,5,4,4,0,Balanced
18,170,6,5,4,-1,Balanced
18,171,5,5,4,0,Balanced
18,172,3,3,4,2,Balanced
18,173,4,4,4,1,Balanced
18,174,8,7,4,-3,Balanced
18,175,3,5,4,2,Balanced
18,176,6,6,4,-1,Balanced
18,177,5,7,4,0,Balanced
18,178,6,6,4,-1,Balanced
18,179,4,4,4,1,Balanced
18,180,2,2,4,3,Balanced
18,181,6,5,4,-1,Balanced
18,182,4,6,4,1,Balanced
18,183,5,5,4,0,Balanced
18,184,5,6,4,0,Balanced
18,185,3,3,4,2,Balanced
18,186,4,4,4,1,Balanced
18,187,5,6,4,0,Balanced
18,188,6,4,4,-1,Balanced
18,189,7,8,4,-2,Balanced
18,190,6,7,4,-1,Balanced
18,191,3,3,4,2,Balanced
18,192,3,3,4,2,Balanced
18,193,3,4,4,2,Balanced
18,194,5,5,4,0,Balanced
18,195,4,5,4,1,Balanced
18,196,5,1,4,0,Balanced
18,197,6,5,4,-1,Balanced
18,198,5,4,4,0,Balanced
18,199,4,2,4,1,Balanced
18,200,3,3,4,2,Balanced
18,201,7,6,4,-2,Balanced
18,202,4,2,4,1,Balanced
18,203,6,5,4,-1,Balanced
18,204,7,7,4,-2,Balanced
18,205,5,3,4,0,Balanced
18,206,4,3,4,1,Balanced
18,207,5,4,4,0,Balanced
18,208,3,4,4,2,Balanced
18,209,5,6,4,0,Balanced
18,210,4,6,4,1,Balanced
18,211,5,6,4,0,Balanced
18,212,3,6,4,2,Balanced
18,213,5,6,4,0,Balanced
18,214,6,5,4,-1,Balanced
18,215,5,5,4,0,Balanced
18,216,6,6,4,-1,Balanced
18,217,2,4,4,3,Balanced
18,218,5,5,4,0,Balanced
18,219,4,4,4,1,Balanced
18,220,5,4,4,0,Balanced
18,221,3,7,4,2,Balanced
18,222,7,7,4,-2,Balanced
18,223,4,5,4,1,Balanced
18,224,4,7,4,1,Balanced
18,225,4,5,4,1,Balanced
18,226,5,6,4,0,Balanced
18,227,4,4,4,1,Balanced
18,228,3,4,4,2,Balanced
18,229,6,7,4,-1,Balanced
18,230,6,5,4,-1,Balanced
18,231,7,5,4,-2,Balanced
18,232,5,4,4,0,Balanced
18,233,5,6,4,0,Balanced
18,234,6,6,4,-1,Balanced
18,235,5,1,4,0,Balanced
18,236,5,5,4,0,Balanced
18,237,3,5,4,2,Balanced
18,238,5,7,4,0,Balanced
18,239,6,3,4,-1,Balanced
18,240,5,5,4,0,Balanced
18,241,7,7,4,-2,Balanced
18,242,6,4,4,-1,Balanced
18,243,4,5,4,1,Balanced
18,244,8,8,4,-3,Balanced
18,245,5,7,4,0,Balanced
18,246,5,6,4,0,Balanced
18,247,6,4,4,-1,Balanced
18,248,6,5,4,-1,Balanced
18,249,6,5,4,-1,Balanced
18,250,5,4,4,0,Balanced
18,251,4,3,4,1,Balanced
18,252,5,6,4,0,Balanced
18,253,6,4,4,-1,Balanced
18,254,5,5,4,0,Balanced
18,255,4,5,4,1,Balanced
18,256,7,4,4,-2,Balanced
18,257,5,5,4,0,Balanced
18,258,5,4,4,0,Balanced
18,259,5,7,4,0,Balanced
18,260,8,6,4,-3,Balanced
18,261,3,3,4,2,Balanced
18,262,4,6,4,1,Balanced
18,263,5,7,4,0,Balanced
18,264,6,8,4,-1,Balanced
18,265,5,1,4,0,Balanced
18,266,7,7,4,-2,Balanced
18,267,5,5,4,0,Balanced
18,268,6,7,4,-1,Balanced
18,269,6,4,4,-1,Balanced
18,270,5,3,4,0,Balanced
18,271,5,2,4,0,Balanced
18,272,7,5,4,-2,Balanced
18,273,4,3,4,1,Balanced
18,274,7,5,4,-2,Balanced
18,275,7,5,4,-2,Balanced
18,276,6,7,4,-1,Balanced
18,277,7,8,4,-2,Balanced
18,278,3,4,4,2,Balanced
18,279,5,6,4,0,Balanced
18,280,6,4,4,-1,Balanced
18,281,4,3,4,1,Balanced
18,282,2,2,4,3,Balanced
18,283,2,3,4,3,Balanced
18,284,4,3,4,1,Balanced
18,285,5,7,4,0,Balanced
18,286,6,5,4,-1,Balanced
18,287,8,6,4,-3,Balanced
18,288,4,4,4,1,Balanced
18,289,4,2,4,1,Balanced
18,290,3,5,4,2,Balanced
18,291,5,5,4,0,Balanced
18,292,5,2,4,0,Balanced
18,293,4,4,4,1,Balanced
18,294,4,5,4,1,Balanced
18,295,5,4,4,0,Balanced
18,296,4,4,4,1,Balanced
18,297,3,2,4,2,Balanced
18,298,6,6,4,-1,Balanced
18,299,6,8,4,-1,Balanced
18,300,6,7,4,-1,Balanced
18,301,3,7,4,2,Balanced
18,302,7,6,4,-2,Balanced
18,303,2,4,4,3,Balanced
18,304,7,7,4,-2,Balanced
18,305,7,4,4,-2,Balanced
18,306,5,5,4,0,Balanced
18,307,7,7,4,-2,Balanced
18,308,5,6,4,0,Balanced
18,309,8,7,4,-3,Balanced
18,310,6,6,4,-1,Balanced
18,311,6,7,4,-1,Balanced
18,312,7,6,4,-2,Balanced
18,313,5,7,4,0,Balanced
18,314,5,5,4,0,Balanced
18,315,6,4,4,-1,Balanced
18,316,5,5,4,0,Balanced
18,317,7,7,4,-2,Balanced
18,318,4,5,4,1,Balanced
18,319,4,6,4,1,Balanced
18,320,7,8,4,-2,Balanced
18,321,8,7,4,-3,Balanced
18,322,6,4,4,-1,Balanced
18,323,5,2,4,0,Balanced
18,324,4,6,4,1,Balanced
18,325,5,3,4,0,Balanced
18,326,5,4,4,0,Balanced
18,327,5,5,4,0,Balanced
18,328,5,5,4,0,Balanced
18,329,7,7,4,-2,Balanced
18,330,4,2,4,1,Balanced
18,331,7,5,4,-2,Balanced
18,332,4,5,4,1,Balanced
18,333,5,6,4,0,Balanced
18,334,6,7,4,-1,Balanced
18,335,5,7,4,0,Balanced
18,336,4,4,4,1,Balanced
18,337,5,6,4,0,Balanced
18,338,6,5,4,-1,Balanced
18,339,4,4,4,1,Balanced
18,340,4,3,4,1,Balanced
18,341,6,6,4,-1,Balanced
18,342,6,6,4,-1,Balanced
18,343,6,8,4,-1,Balanced
18,344,6,8,4,-1,Balanced
18,345,3,3,4,2,Balanced
18,346,4,6,4,1,Balanced
18,347,7,8,4,-2,Balanced
18,348,4,3,4,1,Balanced
18,349,7,5,4,-2,Balanced
18,350,7,6,4,-2,Balanced
18,351,5,4,4,0,Balanced
18,352,4,4,4,1,Balanced
18,353,4,5,4,1,Balanced
18,354,3,3,4,2,Balanced
18,355,6,5,4,-1,Balanced
18,356,5,5,4,0,Balanced
18,357,6,6,4,-1,Balanced
18,358,5,6,4,0,Balanced
18,359,4,4,4,1,Balanced
18,360,4,5,4,1,Balanced
18,361,6,6,4,-1,Balanced
18,362,5,5,4,0,Balanced
18,363,7,6,4,-2,Balanced
18,364,6,8,4,-1,Balanced
18,365,4,4,4,1,Balanced
18,366,7,6,4,-2,Balanced
18,367,6,7,4,-1,Balanced
18,368,6,5,4,-1,Balanced
18,369,2,2,4,3,Balanced
18,370,4,5,4,1,Balanced
18,371,6,6,4,-1,Balanced
18,372,5,3,4,0,Balanced
18,373,4,4,4,1,Balanced
18,374,3,4,4,2,Balanced
18,375,4,5,4,1,Balanced
18,376,7,4,4,-2,Balanced
18,377,4,7,4,1,Balanced
18,378,4,4,4,1,Balanced
18,379,6,7,4,-1,Balanced
18,380,5,5,4,0,Balanced
18,381,5,7,4,0,Balanced
18,382,5,3,4,0,Balanced
18,383,4,6,4,1,Balanced
18,384,4,4,4,1,Balanced
18,385,4,6,4,1,Balanced
18,386,5,6,4,0,Balanced
18,387,4,4,4,1,Balanced
18,388,6,4,4,-1,Balanced
18,389,7,4,4,-2,Balanced
18,390,6,6,4,-1,Balanced
18,391,7,7,4,-2,Balanced
18,392,3,6,4,2,Balanced
18,393,4,4,4,1,Balanced
18,394,5,3,4,0,Balanced
18,395,5,5,4,0,Balanced
18,396,4,5,4,1,Balanced
18,397,3,4,4,2,Balanced
18,398,5,6,4,0,Balanced
18,399,4,4,4,1,Balanced
18,400,6,6,4,-1,Balanced
18,401,5,6,4,0,Balanced
18,402,3,5,4,2,Balanced
18,403,4,4,4,1,Balanced
18,404,5,6,4,0,Balanced
18,405,4,2,4,1,Balanced
18,406,6,8,4,-1,Balanced
18,407,3,3,4,2,Balanced
18,408,7,4,4,-2,Balanced
18,409,4,5,4,1,Balanced
18,410,6,4,4,-1,Balanced
18,411,7,8,4,-2,Balanced
18,412,6,4,4,-1,Balanced
18,413,3,2,4,2,Balanced
18,414,5,7,4,0,Balanced
18,415,4,6,4,1,Balanced
18,416,5,7,4,0,Balanced
18,417,5,5,4,0,Balanced
18,418,4,6,4,1,Balanced
18,419,6,8,4,-1,Balanced
18,420,7,4,4,-2,Balanced
18,421,5,5,4,0,Balanced
18,422,4,7,4,1,Balanced
18,423,5,5,4,0,Balanced
18,424,4,5,4,1,Balanced
18,425,7,5,4,-2,Balanced
18,426,4,5,4,1,Balanced
18,427,6,4,4,-1,Balanced
18,428,7,6,4,-2,Balanced
18,429,5,7,4,0,Balanced
18,430,6,7,4,-1,Balanced
18,431,5,4,4,0,Balanced
18,432,3,2,4,2,Balanced
18,433,5,6,4,0,Balanced
18,434,5,5,4,0,Balanced
18,435,5,5,4,0,Balanced
18,436,7,6,4,-2,Balanced
18,437,3,7,4,2,Balanced
18,438,3,5,4,2,Balanced
18,439,4,4,4,1,Balanced
18,440,7,7,4,-2,Balanced
18,441,6,5,4,-1,Balanced
18,442,5,5,4,0,Balanced
18,443,5,5,4,0,Balanced
18,444,7,5,4,-2,Balanced
18,445,5,7,4,0,Balanced
18,446,5,6,4,0,Balanced
18,447,6,6,4,-1,Balanced
18,448,4,1,4,1,Balanced
18,449,7,3,4,-2,Balanced
18,450,3,1,4,2,Balanced
18,451,4,3,4,1,Balanced
18,452,5,6,4,0,Balanced
18,453,6,3,4,-1,Balanced
18,454,5,7,4,0,Balanced
18,455,5,3,4,0,Balanced
18,456,4,5,4,1,Balanced
18,457,5,5,4,0,Balanced
18,458,5,8,4,0,Balanced
18,459,6,5,4,-1,Balanced
18,460,4,8,4,1,Balanced
18,461,4,4,4,1,Balanced
18,462,4,5,4,1,Balanced
18,463,5,6,4,0,Balanced
18,464,8,7,4,-3,Balanced
18,465,4,6,4,1,Balanced
18,466,5,4,4,0,Balanced
18,467,4,4,4,1,Balanced
18,468,5,5,4,0,Balanced
18,469,3,4,4,2,Balanced
18,470,4,6,4,1,Balanced
18,471,1,1,4,3,Balanced
18,472,4,3,4,1,Balanced
18,473,6,7,4,-1,Balanced
18,474,6,6,4,-1,Balanced
18,475,4,3,4,1,Balanced
18,476,7,7,4,-2,Balanced
18,477,4,7,4,1,Balanced
18,478,5,5,4,0,Balanced
18,479,4,4,4,1,Balanced
18,480,4,4,4,1,Balanced
18,481,4,6,4,1,Balanced
18,482,5,3,4,0,Balanced
18,483,6,6,4,-1,Balanced
18,484,5,3,4,0,Balanced
18,485,5,6,4,0,Balanced
18,486,3,6,4,2,Balanced
18,487,4,5,4,1,Balanced
18,488,6,6,4,-1,Balanced
18,489,6,6,4,-1,Balanced
18,490,5,4,4,0,Balanced
18,491,6,6,4,-1,Balanced
18,492,5,7,4,0,Balanced
18,493,4,7,4,1,Balanced
18,494,6,6,4,-1,Balanced
18,495,8,7,4,-3,Balanced
18,496,5,4,4,0,Balanced
18,497,7,7,4,-2,Balanced
18,498,4,6,4,1,Balanced
18,499,4,4,4,1,Balanced
18,500,4,4,4,1,Balanced
18,501,6,4,4,-1,Balanced
18,502,3,6,4,2,Balanced
18,503,4,7,4,1,Balanced
18,504,3,5,4,2,Balanced
18,505,4,4,4,1,Balanced
18,506,3,3,4,2,Balanced
18,507,6,5,4,-1,Balanced
18,508,6,7,4,-1,Balanced
18,509,3,6,4,2,Balanced
18,510,5,3,4,0,Balanced
18,511,5,5,4,0,Balanced
18,512,6,6,4,-1,Balanced
18,513,4,5,4,1,Balanced
18,514,6,6,4,-1,Balanced
18,515,6,6,4,-1,Balanced
18,516,5,3,4,0,Balanced
18,517,4,5,4,1,Balanced
18,518,2,3,4,3,Balanced
18,519,6,5,4,-1,Balanced
18,520,4,6,4,1,Balanced
18,521,4,3,4,1,Balanced
18,522,4,5,4,1,Balanced
18,523,5,5,4,0,Balanced
18,524,4,5,4,1,Balanced
18,525,6,5,4,-1,Balanced
18,526,4,5,4,1,Balanced
18,527,6,6,4,-1,Balanced
18,528,7,6,4,-2,Balanced
18,529,6,5,4,-1,Balanced
18,530,6,5,4,-1,Balanced
18,531,4,6,4,1,Balanced
18,532,5,5,4,0,Balanced
18,533,4,5,4,1,Balanced
18,534,2,4,4,3,Balanced
18,535,6,7,4,-1,Balanced
18,536,5,5,4,0,Balanced
18,537,5,5,4,0,Balanced
18,538,6,6,4,-1,Balanced
18,539,6,6,4,-1,Balanced
18,540,5,5,4,0,Balanced
18,541,3,4,4,2,Balanced
18,542,5,6,4,0,Balanced
18,543,7,5,4,-2,Balanced
18,544,5,6,4,0,Balanced
18,545,4,7,4,1,Balanced
18,546,6,7,4,-1,Balanced
18,547,5,4,4,0,Balanced
18,548,4,3,4,1,Balanced
18,549,3,3,4,2,Balanced
18,550,5,5,4,0,Balanced
18,551,4,7,4,1,Balanced
18,552,5,6,4,0,Balanced
18,553,4,6,4,1,Balanced
18,554,4,6,4,1,Balanced
18,555,5,7,4,0,Balanced
18,556,5,6,4,0,Balanced
18,557,4,1,4,1,Balanced
18,558,5,5,4,0,Balanced
18,559,5,5,4,0,Balanced
18,560,3,2,4,2,Balanced
18,561,5,5,4,0,Balanced
18,562,5,5,4,0,Balanced
18,563,5,7,4,0,Balanced
18,564,5,3,4,0,Balanced
18,565,6,7,4,-1,Balanced
18,566,5,4,4,0,Balanced
18,567,7,7,4,-2,Balanced
18,568,6,6,4,-1,Balanced
18,569,3,4,4,2,Balanced
18,570,5,5,4,0,Balanced
18,571,4,2,4,1,Balanced
18,572,5,5,4,0,Balanced
18,573,5,5,4,0,Balanced
18,574,5,4,4,0,Balanced
18,575,7,7,4,-2,Balanced
18,576,5,7,4,0,Balanced
18,577,6,8,4,-1,Balanced
18,578,6,4,4,-1,Balanced
18,579,3,5,4,2,Balanced
18,580,6,6,4,-1,Balanced
18,581,4,4,4,1,Balanced
18,582,6,6,4,-1,Balanced
18,583,4,7,4,1,Balanced
18,584,4,2,4,1,Balanced
18,585,5,5,4,0,Balanced
18,586,7,5,4,-2,Balanced
18,587,3,4,4,2,Balanced
18,588,6,4,4,-1,Balanced
18,589,4,2,4,1,Balanced
18,590,6,5,4,-1,Balanced
18,591,5,6,4,0,Balanced
18,592,5,1,4,0,Balanced
18,593,6,8,4,-1,Balanced
18,594,4,5,4,1,Balanced
18,595,3,6,4,2,Balanced
18,596,4,5,4,1,Balanced
18,597,6,6,4,-1,Balanced
18,598,3,7,4,2,Balanced
18,599,5,4,4,0,Balanced
18,600,5,5,4,0,Balanced
18,601,4,7,4,1,Balanced
18,602,4,6,4,1,Balanced
18,603,6,5,4,-1,Balanced
18,604,5,8,4,0,Balanced
18,605,4,3,4,1,Balanced
18,606,6,5,4,-1,Balanced
18,607,6,3,4,-1,Balanced
18,608,7,7,4,-2,Balanced
18,609,6,6,4,-1,Balanced
18,610,6,4,4,-1,Balanced
18,611,5,5,4,0,Balanced
18,612,4,5,4,1,Balanced
18,613,4,5,4,1,Balanced
18,614,5,4,4,0,Balanced
18,615,5,7,4,0,Balanced
18,616,6,8,4,-1,Balanced
18,617,6,5,4,-1,Balanced
18,618,7,3,4,-2,Balanced
18,619,4,2,4,1,Balanced
18,620,5,8,4,0,Balanced
18,621,6,6,4,-1,Balanced
18,622,5,4,4,0,Balanced
18,623,6,7,4,-1,Balanced
18,624,4,4,4,1,Balanced
18,625,4,2,4,1,Balanced
18,626,5,8,4,0,Balanced
18,627,4,4,4,1,Balanced
18,628,3,6,4,2,Balanced
18,629,7,4,4,-2,Balanced
18,630,5,6,4,0,Balanced
18,631,6,3,4,-1,Balanced
18,632,5,4,4,0,Balanced
18,633,3,2,4,2,Balanced
18,634,6,6,4,-1,Balanced
18,635,4,5,4,1,Balanced
18,636,6,7,4,-1,Balanced
18,637,8,6,4,-3,Balanced
18,638,7,5,4,-2,Balanced
18,639,6,6,4,-1,Balanced
18,640,6,7,4,-1,Balanced
18,641,6,8,4,-1,Balanced
18,642,4,5,4,1,Balanced
18,643,6,6,4,-1,Balanced
18,644,7,5,4,-2,Balanced
18,645,4,3,4,1,Balanced
18,646,3,2,4,2,Balanced
18,647,7,4,4,-2,Balanced
18,648,5,6,4,0,Balanced
18,649,6,6,4,-1,Balanced
18,650,6,6,4,-1,Balanced
18,651,5,6,4,0,Balanced
18,652,3,2,4,2,Balanced
18,653,7,5,4,-2,Balanced
18,654,5,3,4,0,Balanced
18,655,5,6,4,0,Balanced
18,656,5,3,4,0,Balanced
18,657,7,3,4,-2,Balanced
18,658,5,7,4,0,Balanced
18,659,6,7,4,-1,Balanced
18,660,6,7,4,-1,Balanced
18,661,7,4,4,-2,Balanced
18,662,4,3,4,1,Balanced
18,663,6,6,4,-1,Balanced
18,664,3,4,4,2,Balanced
18,665,6,4,4,-1,Balanced
18,666,6,4,4,-1,Balanced
18,667,5,6,4,0,Balanced
18,668,3,2,4,2,Balanced
18,669,6,7,4,-1,Balanced
18,670,6,8,4,-1,Balanced
18,671,5,8,4,0,Balanced
18,672,5,2,4,0,Balanced
18,673,4,3,4,1,Balanced
18,674,6,5,4,-1,Balanced
18,675,5,4,4,0,Balanced
18,676,5,3,4,0,Balanced
18,677,6,5,4,-1,Balanced
18,678,6,3,4,-1,Balanced
18,679,4,7,4,1,Balanced
18,680,5,6,4,0,Balanced
18,681,4,3,4,1,Balanced
18,682,6,5,4,-1,Balanced
18,683,5,2,4,0,Balanced
18,684,5,8,4,0,Balanced
18,685,4,3,4,1,Balanced
18,686,3,3,4,2,Balanced
18,687,5,5,4,0,Balanced
18,688,5,5,4,0,Balanced
18,689,5,4,4,0,Balanced
18,690,5,5,4,0,Balanced
18,691,3,2,4,2,Balanced
18,692,6,8,4,-1,Balanced
18,693,7,6,4,-2,Balanced
18,694,6,7,4,-1,Balanced
18,695,4,6,4,1,Balanced
18,696,7,8,4,-2,Balanced
18,697,5,5,4,0,Balanced
18,698,4,5,4,1,Balanced
18,699,4,3,4,1,Balanced
18,700,6,3,4,-1,Balanced
18,701,4,3,4,1,Balanced
18,702,4,3,4,1,Balanced
18,703,6,3,4,-1,Balanced
18,704,4,4,4,1,Balanced
18,705,6,5,4,-1,Balanced
18,706,6,7,4,-1,Balanced
18,707,3,4,4,2,Balanced
18,708,3,6,4,2,Balanced
18,709,5,6,4,0,Balanced
18,710,7,5,4,-2,Balanced
18,711,7,5,4,-2,Balanced
18,712,6,5,4,-1,Balanced
18,713,3,3,4,2,Balanced
18,714,7,4,4,-2,Balanced
18,715,8,7,4,-3,Balanced
18,716,3,5,4,2,Balanced
18,717,7,6,4,-2,Balanced
18,718,6,5,4,-1,Balanced
18,719,5,5,4,0,Balanced
18,720,5,5,4,0,Balanced
18,721,6,6,4,-1,Balanced
18,722,5,5,4,0,Balanced
18,723,4,5,4,1,Balanced
18,724,4,5,4,1,Balanced
18,725,6,6,4,-1,Balanced
18,726,6,6,4,-1,Balanced
18,727,5,6,4,0,Balanced
18,728,3,3,4,2,Balanced
18,729,5,5,4,0,Balanced
18,730,4,3,4,1,Balanced
18,731,6,6,4,-1,Balanced
18,732,5,7,4,0,Balanced
18,733,4,2,4,1,Balanced
18,734,4,7,4,1,Balanced
18,735,4,5,4,1,Balanced
18,736,5,3,4,0,Balanced
18,737,4,5,4,1,Balanced
18,738,6,6,4,-1,Balanced
18,739,4,4,4,1,Balanced
18,740,6,6,4,-1,Balanced
18,741,6,6,4,-1,Balanced
18,742,5,5,4,0,Balanced
18,743,5,4,4,0,Balanced
18,744,7,7,4,-2,Balanced
18,745,6,8,4,-1,Balanced
18,746,5,5,4,0,Balanced
18,747,6,3,4,-1,Balanced
18,748,6,7,4,-1,Balanced
18,749,4,5,4,1,Balanced
18,750,7,5,4,-2,Balanced
18,751,4,3,4,1,Balanced
18,752,6,5,4,-1,Balanced
18,753,5,3,4,0,Balanced
18,754,5,5,4,0,Balanced
18,755,6,7,4,-1,Balanced
18,756,4,4,4,1,Balanced
18,757,6,4,4,-1,Balanced
18,758,6,6,4,-1,Balanced
18,759,8,7,4,-3,Balanced
18,760,6,4,4,-1,Balanced
18,761,6,4,4,-1,Balanced
18,762,5,3,4,0,Balanced
18,763,4,4,4,1,Balanced
18,764,6,6,4,-1,Balanced
18,765,6,3,4,-1,Balanced
18,766,4,6,4,1,Balanced
18,767,5,6,4,0,Balanced
18,768,5,6,4,0,Balanced
18,769,6,6,4,-1,Balanced
18,770,6,4,4,-1,Balanced
18,771,6,8,4,-1,Balanced
18,772,6,4,4,-1,Balanced
18,773,4,3,4,1,Balanced
18,774,7,3,4,-2,Balanced
18,775,6,6,4,-1,Balanced
18,776,4,6,4,1,Balanced
18,777,4,6,4,1,Balanced
18,778,5,6,4,0,Balanced
18,779,4,5,4,1,Balanced
18,780,7,7,4,-2,Balanced
18,781,4,4,4,1,Balanced
18,782,5,6,4,0,Balanced
18,783,4,7,4,1,Balanced
18,784,6,6,4,-1,Balanced
18,785,2,5,4,3,Balanced
18,786,7,5,4,-2,Balanced
18,787,5,5,4,0,Balanced
18,788,6,7,4,-1,Balanced
18,789,3,4,4,2,Balanced
18,790,4,3,4,1,Balanced
18,791,5,3,4,0,Balanced
18,792,3,6,4,2,Balanced
18,793,4,5,4,1,Balanced
18,794,5,8,4,0,Balanced
18,795,4,4,4,1,Balanced
18,796,5,6,4,0,Balanced
18,797,3,8,4,2,Balanced
18,798,6,5,4,-1,Balanced
18,799,6,4,4,-1,Balanced
18,800,4,4,4,1,Balanced
18,801,5,5,4,0,Balanced
18,802,4,6,4,1,Balanced
18,803,7,3,4,-2,Balanced
18,804,7,7,4,-2,Balanced
18,805,4,4,4,1,Balanced
18,806,5,5,4,0,Balanced
18,807,4,5,4,1,Balanced
18,808,4,3,4,1,Balanced
18,809,5,3,4,0,Balanced
18,810,4,5,4,1,Balanced
18,811,8,5,4,-3,Balanced
18,812,6,5,4,-1,Balanced
18,813,5,5,4,0,Balanced
18,814,4,3,4,1,Balanced
18,815,6,5,4,-1,Balanced
18,816,5,4,4,0,Balanced
18,817,7,5,4,-2,Balanced
18,818,5,6,4,0,Balanced
18,819,5,2,4,0,Balanced
18,820,7,7,4,-2,Balanced
18,821,5,6,4,0,Balanced
18,822,3,4,4,2,Balanced
18,823,4,5,4,1,Balanced
18,824,4,6,4,1,Balanced
18,825,6,8,4,-1,Balanced
18,826,6,6,4,-1,Balanced
18,827,7,6,4,-2,Balanced
18,828,5,5,4,0,Balanced
18,829,5,4,4,0,Balanced
18,830,6,6,4,-1,Balanced
18,831,7,6,4,-2,Balanced
18,832,6,6,4,-1,Balanced
18,833,7,5,4,-2,Balanced
18,834,5,5,4,0,Balanced
18,835,3,2,4,2,Balanced
18,836,6,6,4,-1,Balanced
18,837,5,7,4,0,Balanced
18,838,3,2,4,2,Balanced
18,839,6,6,4,-1,Balanced
18,840,3,4,4,2,Balanced
18,841,4,6,4,1,Balanced
18,842,5,6,4,0,Balanced
18,843,7,7,4,-2,Balanced
18,844,6,6,4,-1,Balanced
18,845,7,6,4,-2,Balanced
18,846,4,3,4,1,Balanced
18,847,6,6,4,-1,Balanced
18,848,3,4,4,2,Balanced
18,849,3,3,4,2,Balanced
18,850,5,5,4,0,Balanced
18,851,5,4,4,0,Balanced
18,852,4,5,4,1,Balanced
18,853,8,8,4,-3,Balanced
18,854,3,4,4,2,Balanced
18,855,5,3,4,0,Balanced
18,856,5,4,4,0,Balanced
18,857,7,8,4,-2,Balanced
18,858,3,4,4,2,Balanced
18,859,3,4,4,2,Balanced
18,860,4,4,4,1,Balanced
18,861,5,3,4,0,Balanced
18,862,5,4,4,0,Balanced
18,863,4,5,4,1,Balanced
18,864,4,7,4,1,Balanced
18,865,3,7,4,2,Balanced
18,866,5,6,4,0,Balanced
18,867,6,4,4,-1,Balanced
18,868,3,6,4,2,Balanced
18,869,6,4,4,-1,Balanced
18,870,5,5,4,0,Balanced
18,871,5,4,4,0,Balanced
18,872,6,5,4,-1,Balanced
18,873,6,6,4,-1,Balanced
18,874,4,5,4,1,Balanced
18,875,7,7,4,-2,Balanced
18,876,5,4,4,0,Balanced
