FaceID,ParticipantID,FirstRating,SecondRating,Feedback,GroupMean
10,72,6,4,-3,3.45
10,73,3,3,0,3.49
10,74,3,3,0,3.48
10,75,6,4,-3,3.47
10,76,2,3,2,3.51
10,77,4,4,-1,3.49
10,78,2,3,1,3.49
10,79,3,4,0,3.47
10,80,5,4,-2,3.47
10,81,4,4,-1,3.49
10,82,1,3,2,3.49
10,83,4,3,-1,3.46
10,84,3,3,0,3.47
10,85,3,3,0,3.46
10,86,3,3,0,3.46
10,87,4,4,-1,3.45
10,88,3,4,0,3.46
10,89,3,4,0,3.45
10,90,4,4,-1,3.45
10,91,5,3,-2,3.46
10,92,5,4,-2,3.47
10,93,4,3,-1,3.49
10,94,3,4,0,3.49
10,95,1,3,2,3.49
10,96,4,3,-1,3.46
10,97,3,3,0,3.47
10,98,4,3,-1,3.46
10,99,5,3,-2,3.47
10,100,3,3,0,3.48
11,1,4,3,0,4
11,2,6,4,-2,4
11,3,5,4,0,5
11,4,4,5,1,5
11,5,4,4,1,4.75
11,6,7,5,-2,4.6
11,7,4,5,1,5
11,8,5,5,-0,4.86
11,9,4,5,1,4.88
11,10,6,5,-1,4.78
11,11,5,5,-0,4.9
11,12,6,5,-1,4.91
11,13,6,5,-1,5
11,14,5,5,0,5.08
11,15,6,5,-1,5.07
11,16,5,5,0,5.13
11,17,4,5,1,5.12
11,18,7,5,-2,5.06
11,19,5,5,0,5.17
11,20,5,5,0,5.16
11,21,5,5,0,5.15
11,22,6,6,-1,5.14
11,23,7,6,-2,5.18
11,24,5,5,0,5.26
11,25,6,6,-1,5.25
11,26,5,5,0,5.28
11,27,5,6,0,5.27
11,28,2,4,3,5.26
11,29,6,5,-1,5.14
11,30,6,4,-1,5.17
11,31,7,5,-2,5.2
11,32,3,4,2,5.26
11,33,6,5,-1,5.19
11,34,5,5,0,5.21
11,35,4,5,1,5.21
11,36,6,6,-1,5.17
11,37,6,6,-1,5.19
11,38,6,5,-1,5.22
11,39,3,4,2,5.24
11,40,5,5,0,5.18
11,41,5,5,0,5.18
11,42,4,5,1,5.17
11,43,6,5,-1,5.14
11,44,6,5,-1,5.16
11,45,6,5,-1,5.18
11,46,5,4,0,5.2
11,47,5,4,0,5.2
11,48,4,5,1,5.19
11,49,5,5,0,5.17
11,50,7,6,-2,5.16
11,51,7,5,-2,5.2
11,52,5,6,0,5.24
11,53,5,4,0,5.23
11,54,4,5,1,5.23
11,55,5,5,0,5.2
11,56,5,5,0,5.2
11,57,5,5,0,5.2
11,58,6,6,-1,5.19
11,59,5,5,0,5.21
11,60,6,6,-1,5.2
11,61,8,6,-3,5.22
11,62,5,6,0,5.26
11,63,7,5,-2,5.26
11,64,6,5,-1,5.29
11,65,4,5,1,5.3
11,66,6,6,-1,5.28
11,67,5,6,0,5.29
11,68,6,5,-1,5.28
11,69,6,5,-1,5.29
11,70,5,6,0,5.3
11,71,5,6,0,5.3
11,72,5,4,0,5.3
11,73,4,5,1,5.29
11,74,7,5,-2,5.27
11,75,6,5,-1,5.3
11,76,4,5,1,5.31
11,77,7,6,-2,5.29
11,78,6,6,-1,5.31
11,79,5,6,0,5.32
11,80,6,5,-1,5.32
11,81,4,5,1,5.32
11,82,6,5,-1,5.31
11,83,4,4,1,5.32
11,84,6,5,-1,5.3
11,85,6,5,-1,5.31
11,86,4,5,1,5.32
11,87,4,4,1,5.3
11,88,6,6,-1,5.29
11,89,4,5,1,5.3
11,90,4,5,1,5.28
11,91,5,5,0,5.27
11,92,5,5,0,5.26
11,93,6,6,-1,5.26
11,94,6,5,-1,5.27
11,95,3,5,2,5.28
11,96,5,5,0,5.25
11,97,7,5,-2,5.25
11,98,7,5,-2,5.27
11,99,5,5,0,5.29
11,100,6,5,-1,5.28
12,1,3,3,0,3
12,2,1,2,2,3
12,3,5,3,-3,2
12,4,5,4,-2,3
12,5,5,4,-2,3.5
12,6,2,3,2,3.8
12,7,6,4,-2,3.5
12,8,5,4,-1,3.86
12,9,5,4,-1,4
12,10,4,4,0,4.11
12,11,5,4,-1,4.1
12,12,4,4,0,4.18
12,13,4,5,0,4.17
12,14,7,6,-3,4.15
12,15,4,3,0,4.36
12,16,4,5,0,4.33
12,17,5,4,-1,4.31
12,18,3,4,1,4.35
12,19,5,5,-1,4.28
12,20,5,4,-1,4.32
12,21,3,3,1,4.35
12,22,5,5,-1,4.29
12,23,5,4,-1,4.32
12,24,6,5,-2,4.35
12,25,7,5,-3,4.42
12,26,6,5,-1,4.52
12,27,4,4,1,4.58
12,28,4,4,1,4.56
12,29,5,5,-0,4.54
12,30,4,5,1,4.55
12,31,4,4,1,4.53
12,32,3,5,2,4.52
12,33,4,4,0,4.47
12,34,4,4,0,4.45
12,35,3,4,1,4.44
12,36,2,4,2,4.4
12,37,5,4,-1,4.33
12,38,6,5,-2,4.35
12,39,5,4,-1,4.39
12,40,4,4,0,4.41
12,41,5,5,-1,4.4
12,42,6,5,-2,4.41
12,43,3,4,1,4.45
12,44,8,5,-3,4.42
12,45,6,5,-2,4.5
12,46,4,4,1,4.53
12,47,4,5,1,4.52
12,48,5,5,-0,4.51
12,49,5,6,-0,4.52
12,50,5,4,-0,4.53
12,51,3,3,2,4.54
12,52,1,4,3,4.51
12,53,4,5,0,4.44
12,54,6,5,-2,4.43
12,55,4,5,0,4.46
12,56,5,4,-1,4.45
12,57,5,5,-1,4.46
12,58,4,4,0,4.47
12,59,5,5,-1,4.47
12,60,6,5,-2,4.47
12,61,4,4,0,4.5
12,62,4,4,0,4.49
12,63,5,5,-1,4.48
12,64,2,3,2,4.49
12,65,4,4,0,4.45
12,66,2,3,2,4.45
12,67,4,5,0,4.41
12,68,2,3,2,4.4
12,69,3,4,1,4.37
12,70,5,4,-1,4.35
12,71,2,3,2,4.36
12,72,4,4,0,4.32
12,73,6,4,-2,4.32
12,74,5,4,-1,4.34
12,75,3,4,1,4.35
12,76,3,5,1,4.33
12,77,5,5,-1,4.32
12,78,4,5,0,4.32
12,79,5,4,-1,4.32
12,80,3,3,1,4.33
12,81,3,5,1,4.31
12,82,4,4,0,4.3
12,83,5,5,-1,4.29
12,84,4,4,0,4.3
12,85,5,4,-1,4.3
12,86,5,5,-1,4.31
12,87,4,4,0,4.31
12,88,5,4,-1,4.31
12,89,5,4,-1,4.32
12,90,5,4,-1,4.33
12,91,4,4,0,4.33
12,92,3,4,1,4.33
12,93,5,5,-1,4.32
12,94,5,5,-1,4.32
12,95,5,4,-1,4.33
12,96,3,4,1,4.34
12,97,6,5,-2,4.32
12,98,2,4,2,4.34
12,99,5,4,-1,4.32
12,100,5,5,-1,4.32
13,1,6,6,0,6
13,2,4,5,2,6
13,3,4,6,1,5
13,4,6,5,-1,4.67
13,5,4,4,1,5
13,6,7,5,-2,4.8
13,7,4,5,1,5.17
13,8,3,5,2,5
13,9,6,5,-1,4.75
13,10,6,5,-1,4.89
13,11,4,5,1,5
13,12,4,4,1,4.91
13,13,5,5,-0,4.83
13,14,4,5,1,4.85
13,15,3,5,2,4.79
13,16,7,6,-2,4.67
13,17,5,5,-0,4.81
13,18,5,5,-0,4.82
13,19,5,5,-0,4.83
13,20,5,5,-0,4.84
13,21,6,6,-1,4.85
13,22,4,5,1,4.9
13,23,3,4,2,4.86
13,24,6,5,-1,4.78
13,25,5,4,-0,4.83
13,26,4,5,1,4.84
13,27,4,4,1,4.81
13,28,5,5,-0,4.78
13,29,5,5,-0,4.79
13,30,6,6,-1,4.79
13,31,2,5,3,4.83
13,32,2,4,3,4.74
13,33,3,4,2,4.66
13,34,6,5,-1,4.61
13,35,5,4,-0,4.65
13,36,5,5,-0,4.66
13,37,6,5,-1,4.67
13,38,6,4,-1,4.7
13,39,7,5,-2,4.74
13,40,5,5,-0,4.79
13,41,3,5,2,4.8
13,42,5,5,-0,4.76
13,43,5,5,-0,4.76
13,44,5,5,-0,4.77
13,45,4,5,1,4.77
13,46,5,5,-0,4.76
13,47,4,5,1,4.76
13,48,4,5,1,4.74
13,49,4,5,1,4.73
13,50,5,5,-0,4.71
13,51,6,5,-1,4.72
13,52,5,5,-0,4.75
13,53,5,5,-0,4.75
13,54,3,3,2,4.75
13,55,4,5,1,4.72
13,56,4,4,1,4.71
13,57,7,6,-2,4.7
13,58,7,6,-2,4.74
13,59,4,4,1,4.78
13,60,3,5,2,4.76
13,61,6,5,-1,4.73
13,62,3,5,2,4.75
13,63,3,5,2,4.73
13,64,5,4,-0,4.7
13,65,5,5,-0,4.7
13,66,2,4,3,4.71
13,67,4,4,1,4.67
13,68,5,5,-0,4.66
13,69,7,4,-2,4.66
13,70,5,4,-0,4.7
13,71,6,5,-1,4.7
13,72,6,4,-1,4.72
13,73,5,5,-0,4.74
13,74,6,5,-1,4.74
13,75,6,5,-1,4.76
13,76,4,5,1,4.77
13,77,3,4,2,4.76
13,78,6,6,-1,4.74
13,79,6,5,-1,4.76
13,80,5,5,-0,4.77
13,81,3,4,2,4.78
13,82,3,4,2,4.75
13,83,5,4,-0,4.73
13,84,4,4,1,4.73
13,85,5,5,-0,4.73
13,86,5,4,-0,4.73
13,87,6,6,-1,4.73
13,88,5,5,-0,4.75
13,89,5,5,-0,4.75
13,90,5,5,-0,4.75
13,91,5,5,-0,4.76
13,92,6,5,-1,4.76
13,93,2,4,3,4.77
13,94,5,5,-0,4.74
13,95,5,4,-0,4.74
13,96,4,4,1,4.75
13,97,3,4,2,4.74
13,98,4,5,1,4.72
13,99,3,4,2,4.71
13,100,5,5,-0,4.7
14,1,3,3,0,3
14,2,4,3,-1,3
14,3,5,3,-2,3.5
14,4,3,3,1,4
14,5,2,3,2,3.75
14,6,6,5,-3,3.4
14,7,3,3,1,3.83
14,8,3,4,1,3.71
14,9,1,3,3,3.62
14,10,4,3,-1,3.33
14,11,2,3,1,3.4
14,12,2,3,1,3.27
14,13,3,3,0,3.17
14,14,5,3,-2,3.15
14,15,3,3,0,3.29
14,16,3,2,0,3.27
14,17,3,3,0,3.25
14,18,4,4,-1,3.24
14,19,6,4,-3,3.28
14,20,6,4,-3,3.42
14,21,6,4,-2,3.55
14,22,3,4,1,3.67
14,23,3,4,1,3.64
14,24,3,3,1,3.61
14,25,3,3,1,3.58
14,26,6,5,-2,3.56
14,27,5,4,-1,3.65
14,28,5,4,-1,3.7
14,29,6,5,-2,3.75
14,30,4,4,-0,3.83
14,31,4,4,-0,3.83
14,32,4,4,-0,3.84
14,33,1,3,3,3.84
14,34,4,3,-0,3.76
14,35,6,4,-2,3.76
14,36,3,3,1,3.83
14,37,5,5,-1,3.81
14,38,4,4,-0,3.84
14,39,3,4,1,3.84
14,40,5,3,-1,3.82
14,41,3,4,1,3.85
14,42,3,3,1,3.83
14,43,3,4,1,3.81
14,44,5,4,-1,3.79
14,45,5,5,-1,3.82
14,46,4,3,-0,3.84
14,47,4,4,-0,3.85
14,48,4,5,-0,3.85
14,49,5,4,-1,3.85
14,50,4,4,-0,3.88
14,51,4,4,-0,3.88
14,52,5,4,-1,3.88
14,53,3,5,1,3.9
14,54,5,4,-1,3.89
14,55,5,4,-1,3.91
14,56,5,4,-1,3.93
14,57,4,4,-0,3.95
14,58,5,4,-1,3.95
14,59,3,4,1,3.97
14,60,4,4,-0,3.95
14,61,5,4,-1,3.95
14,62,2,4,2,3.97
14,63,5,4,-1,3.94
14,64,4,4,-0,3.95
14,65,4,4,-0,3.95
14,66,4,4,-0,3.95
14,67,5,4,-1,3.95
14,68,6,4,-2,3.97
14,69,4,4,0,4
14,70,3,4,1,4
14,71,4,3,-0,3.99
14,72,3,3,1,3.99
14,73,5,6,-1,3.97
14,74,3,4,1,3.99
14,75,4,5,-0,3.97
14,76,1,3,3,3.97
14,77,3,4,1,3.93
14,78,4,4,-0,3.92
14,79,6,5,-2,3.92
14,80,7,5,-3,3.95
14,81,3,3,1,3.99
14,82,4,4,-0,3.98
14,83,5,5,-1,3.98
14,84,5,4,-1,3.99
14,85,3,3,1,4
14,86,5,5,-1,3.99
14,87,4,4,0,4
14,88,7,6,-3,4
14,89,4,4,0,4.03
14,90,3,4,1,4.03
14,91,4,4,0,4.02
14,92,3,4,1,4.02
14,93,4,4,0,4.01
14,94,4,4,0,4.01
14,95,6,4,-2,4.01
14,96,7,4,-3,4.03
14,97,4,3,0,4.06
14,98,3,4,1,4.06
14,99,5,4,-1,4.05
14,100,4,3,0,4.06
15,1,2,2,0,2
15,2,4,3,-2,2
15,3,3,3,0,3
15,4,3,3,0,3
15,5,5,3,-2,3
15,6,3,3,0,3.4
15,7,2,3,1,3.33
15,8,4,4,-1,3.14
15,9,5,3,-2,3.25
15,10,5,3,-2,3.44
15,11,1,2,3,3.6
15,12,5,4,-2,3.36
15,13,3,3,0,3.5
15,14,5,4,-2,3.46
15,15,2,2,2,3.57
15,16,5,4,-2,3.47
15,17,3,4,1,3.56
15,18,1,3,3,3.53
15,19,4,4,-1,3.39
15,20,2,4,1,3.42
15,21,5,3,-2,3.35
15,22,3,4,0,3.43
15,23,4,3,-1,3.41
15,24,2,3,1,3.43
15,25,1,2,2,3.38
15,26,4,3,-1,3.28
15,27,2,3,1,3.31
15,28,3,2,0,3.26
15,29,4,3,-1,3.25
15,30,3,3,0,3.28
15,31,4,3,-1,3.27
15,32,3,4,0,3.29
15,33,4,4,-1,3.28
15,34,4,4,-1,3.3
15,35,5,4,-2,3.32
15,36,4,5,-1,3.37
15,37,3,4,0,3.39
15,38,3,4,0,3.38
15,39,3,3,0,3.37
15,40,5,4,-2,3.36
15,41,4,4,-1,3.4
15,42,4,5,-1,3.41
15,43,2,3,1,3.43
15,44,2,4,1,3.4
15,45,3,3,0,3.36
15,46,5,3,-2,3.36
15,47,6,3,-3,3.39
15,48,5,4,-2,3.45
15,49,3,3,0,3.48
15,50,5,5,-2,3.47
15,51,1,5,2,3.5
15,52,6,4,-3,3.45
15,53,3,3,0,3.5
15,54,3,4,0,3.49
15,55,3,3,0,3.48
15,56,5,3,-2,3.47
15,57,3,3,0,3.5
15,58,2,4,1,3.49
15,59,3,3,0,3.47
15,60,5,4,-2,3.46
15,61,3,3,0,3.48
15,62,2,3,1,3.48
15,63,6,4,-3,3.45
15,64,4,4,-1,3.49
15,65,4,4,-0,3.5
15,66,5,4,-1,3.51
15,67,1,3,3,3.53
15,68,3,4,0,3.49
15,69,3,4,0,3.49
15,70,4,3,-1,3.48
15,71,4,3,-1,3.49
15,72,5,4,-2,3.49
15,73,1,3,3,3.51
15,74,1,2,2,3.48
15,75,3,4,0,3.45
15,76,2,2,1,3.44
15,77,3,3,0,3.42
15,78,4,4,-1,3.42
15,79,1,3,2,3.42
15,80,5,4,-2,3.39
15,81,3,4,0,3.41
15,82,4,4,-1,3.41
15,83,4,3,-1,3.41
15,84,3,3,0,3.42
15,85,3,2,0,3.42
15,86,2,4,1,3.41
15,87,4,3,-1,3.4
15,88,4,3,-1,3.4
15,89,4,5,-1,3.41
15,90,2,3,1,3.42
15,91,3,2,0,3.4
15,92,3,3,0,3.4
15,93,6,3,-3,3.39
15,94,5,4,-2,3.42
15,95,4,4,-1,3.44
15,96,2,4,1,3.44
15,97,2,3,1,3.43
15,98,4,4,-1,3.41
15,99,3,3,0,3.42
15,100,4,4,-1,3.41
16,1,8,8,0,8
16,2,6,8,2,8
16,3,5,7,2,7
16,4,5,6,1,6.33
16,5,4,6,2,6
16,6,4,5,2,5.6
16,7,4,5,1,5.33
16,8,5,5,0,5.14
16,9,5,5,0,5.12
16,10,8,7,-3,5.11
16,11,7,5,-2,5.4
16,12,8,6,-2,5.55
16,13,6,6,-0,5.75
16,14,6,6,-0,5.77
16,15,6,6,-0,5.79
16,16,7,5,-1,5.8
16,17,6,6,-0,5.88
16,18,7,6,-1,5.88
16,19,5,5,1,5.94
16,20,5,6,1,5.89
16,21,5,6,1,5.85
16,22,7,5,-1,5.81
16,23,7,6,-1,5.86
16,24,6,6,-0,5.91
16,25,6,6,-0,5.92
16,26,5,6,1,5.92
16,27,5,5,1,5.88
16,28,5,5,1,5.85
16,29,6,6,-0,5.82
16,30,5,5,1,5.83
16,31,4,5,2,5.8
16,32,7,5,-1,5.74
16,33,4,6,2,5.78
16,34,6,6,-0,5.73
16,35,6,6,-0,5.74
16,36,6,6,-0,5.74
16,37,6,6,-0,5.75
16,38,6,5,-0,5.76
16,39,7,6,-1,5.76
16,40,5,6,1,5.79
16,41,7,6,-1,5.78
16,42,7,6,-1,5.8
16,43,6,5,-0,5.83
16,44,5,5,1,5.84
16,45,6,5,-0,5.82
16,46,6,5,-0,5.82
16,47,6,6,-0,5.83
16,48,5,5,1,5.83
16,49,6,6,-0,5.81
16,50,8,8,-2,5.82
16,51,7,6,-1,5.86
16,52,8,6,-2,5.88
16,53,6,6,-0,5.92
16,54,4,5,2,5.92
16,55,8,6,-2,5.89
16,56,6,5,-0,5.93
16,57,6,6,-0,5.93
16,58,6,6,-0,5.93
16,59,7,6,-1,5.93
16,60,5,6,1,5.95
16,61,5,6,1,5.93
16,62,5,6,1,5.92
16,63,3,5,3,5.9
16,64,6,7,-0,5.86
16,65,6,6,-0,5.86
16,66,7,6,-1,5.86
16,67,7,7,-1,5.88
16,68,7,6,-1,5.9
16,69,8,7,-2,5.91
16,70,7,7,-1,5.94
16,71,6,6,-0,5.96
16,72,6,6,-0,5.96
16,73,6,6,-0,5.96
16,74,8,6,-2,5.96
16,75,6,7,-0,5.99
16,76,6,7,-0,5.99
16,77,5,6,1,5.99
16,78,6,5,-0,5.97
16,79,6,6,-0,5.97
16,80,7,6,-1,5.97
16,81,6,6,-0,5.99
16,82,6,5,-0,5.99
16,83,3,6,3,5.99
16,84,7,7,-1,5.95
16,85,3,6,3,5.96
16,86,7,6,-1,5.93
16,87,7,7,-1,5.94
16,88,6,7,-0,5.95
16,89,7,7,-1,5.95
16,90,6,6,-0,5.97
16,91,5,6,1,5.97
16,92,6,6,-0,5.96
16,93,5,6,1,5.96
16,94,8,6,-2,5.95
16,95,6,5,-0,5.97
16,96,5,6,1,5.97
16,97,6,6,-0,5.96
16,98,5,6,1,5.96
16,99,8,6,-2,5.95
16,100,5,5,1,5.97
17,1,2,1,0,2
17,2,4,2,-2,2
17,3,3,4,0,3
17,4,7,5,-3,3
17,5,6,4,-2,4
17,6,3,3,1,4.4
17,7,4,5,0,4.17
17,8,5,5,-1,4.14
17,9,4,3,0,4.25
17,10,5,4,-1,4.22
17,11,4,5,0,4.3
17,12,6,5,-2,4.27
17,13,2,4,2,4.42
17,14,6,5,-2,4.23
17,15,5,5,-1,4.36
17,16,4,4,0,4.4
17,17,4,5,0,4.38
17,18,4,5,0,4.35
17,19,3,3,1,4.33
17,20,5,5,-1,4.26
17,21,4,4,0,4.3
17,22,1,4,3,4.29
17,23,4,4,0,4.14
17,24,6,4,-2,4.13
17,25,5,4,-1,4.21
17,26,5,4,-1,4.24
17,27,5,5,-1,4.27
17,28,7,4,-3,4.3
17,29,5,4,-1,4.39
17,30,5,4,-1,4.41
17,31,4,5,0,4.43
17,32,5,5,-1,4.42
17,33,5,5,-1,4.44
17,34,5,5,-1,4.45
17,35,6,5,-2,4.47
17,36,6,5,-1,4.51
17,37,5,5,-0,4.56
17,38,3,4,2,4.57
17,39,4,4,1,4.53
17,40,4,4,1,4.51
17,41,3,4,2,4.5
17,42,5,5,-1,4.46
17,43,4,5,0,4.48
17,44,3,4,1,4.47
17,45,6,5,-2,4.43
17,46,5,4,-1,4.47
17,47,5,5,-1,4.48
17,48,4,4,0,4.49
17,49,5,5,-1,4.48
17,50,6,5,-2,4.49
17,51,6,4,-1,4.52
17,52,5,4,-0,4.55
17,53,5,5,-0,4.56
17,54,5,5,-0,4.57
17,55,4,5,1,4.57
17,56,3,4,2,4.56
17,57,7,5,-2,4.54
17,58,3,4,2,4.58
17,59,3,4,2,4.55
17,60,5,4,-0,4.53
17,61,4,5,1,4.53
17,62,4,4,1,4.52
17,63,5,5,-0,4.52
17,64,4,4,1,4.52
17,65,3,4,2,4.52
17,66,6,5,-2,4.49
17,67,6,5,-1,4.52
17,68,4,4,1,4.54
17,69,3,4,2,4.53
17,70,5,5,-0,4.51
17,71,6,4,-1,4.51
17,72,5,5,-0,4.54
17,73,4,5,1,4.54
17,74,3,4,2,4.53
17,75,1,4,3,4.51
17,76,7,6,-3,4.47
17,77,1,4,3,4.5
17,78,4,4,0,4.45
17,79,2,4,2,4.45
17,80,4,5,0,4.42
17,81,4,4,0,4.41
17,82,5,5,-1,4.41
17,83,5,5,-1,4.41
17,84,4,5,0,4.42
17,85,4,4,0,4.42
17,86,6,5,-2,4.41
17,87,5,5,-1,4.43
17,88,7,5,-3,4.44
17,89,6,6,-2,4.47
17,90,5,5,-1,4.48
17,91,5,5,-1,4.49
17,92,4,5,0,4.49
17,93,3,5,1,4.49
17,94,4,4,0,4.47
17,95,5,4,-1,4.47
17,96,4,4,0,4.47
17,97,4,5,0,4.47
17,98,2,4,2,4.46
17,99,6,4,-2,4.44
17,100,4,5,0,4.45
18,1,0,0,0,0
18,2,1,1,-1,0
18,3,1,1,-0,0.5
18,4,1,1,-0,0.67
18,5,3,1,-2,0.75
18,6,0,1,1,1.2
18,7,3,2,-2,1
18,8,1,1,0,1.29
18,9,2,1,-1,1.25
18,10,0,2,1,1.33
18,11,4,1,-3,1.2
18,12,0,1,1,1.45
18,13,3,2,-2,1.33
18,14,3,2,-2,1.46
18,15,1,2,1,1.57
18,16,2,2,-0,1.53
18,17,2,2,-0,1.56
18,18,0,2,2,1.59
18,19,3,2,-2,1.5
18,20,2,2,-0,1.58
18,21,0,1,2,1.6
18,22,1,2,1,1.52
18,23,1,0,0,1.5
18,24,2,1,-1,1.48
18,25,1,2,0,1.5
18,26,4,2,-3,1.48
18,27,3,1,-1,1.58
18,28,4,2,-2,1.63
18,29,1,2,1,1.71
18,30,1,2,1,1.69
18,31,2,2,-0,1.67
18,32,1,1,1,1.68
18,33,2,2,-0,1.66
18,34,4,3,-2,1.67
18,35,3,1,-1,1.74
18,36,3,2,-1,1.77
18,37,1,1,1,1.81
18,38,0,1,2,1.78
18,39,2,1,-0,1.74
18,40,0,1,2,1.74
18,41,1,1,1,1.7
18,42,3,2,-1,1.68
18,43,2,2,-0,1.71
18,44,1,2,1,1.72
18,45,3,3,-1,1.7
18,46,1,1,1,1.73
18,47,3,2,-1,1.72
18,48,5,3,-3,1.74
18,49,1,1,1,1.81
18,50,3,3,-1,1.8
18,51,1,1,1,1.82
18,52,4,3,-2,1.8
18,53,2,1,-0,1.85
18,54,1,2,1,1.85
18,55,5,3,-3,1.83
18,56,1,2,1,1.89
18,57,2,1,-0,1.88
18,58,3,3,-1,1.88
18,59,2,2,-0,1.9
18,60,2,2,-0,1.9
18,61,2,3,-0,1.9
18,62,2,2,-0,1.9
18,63,3,3,-1,1.9
18,64,2,1,-0,1.92
18,65,4,2,-2,1.92
18,66,2,3,-0,1.95
18,67,0,1,2,1.95
18,68,1,1,1,1.93
18,69,3,3,-1,1.91
18,70,3,2,-1,1.93
18,71,1,1,1,1.94
18,72,1,2,1,1.93
18,73,3,2,-1,1.92
18,74,2,1,-0,1.93
18,75,2,2,-0,1.93
18,76,3,3,-1,1.93
18,77,0,2,2,1.95
18,78,1,2,1,1.92
18,79,3,3,-1,1.91
18,80,1,2,1,1.92
18,81,1,2,1,1.91
18,82,0,2,2,1.9
18,83,4,1,-2,1.88
18,84,3,2,-1,1.9
18,85,2,2,-0,1.92
18,86,3,3,-1,1.92
18,87,3,2,-1,1.93
18,88,1,2,1,1.94
18,89,2,2,-0,1.93
18,90,1,2,1,1.93
18,91,1,1,1,1.92
18,92,2,2,-0,1.91
18,93,3,3,-1,1.91
18,94,2,2,-0,1.92
18,95,1,1,1,1.93
18,96,1,2,1,1.92
18,97,3,3,-1,1.91
18,98,4,3,-2,1.92
18,99,2,2,-0,1.94
18,100,2,2,-0,1.94
19,1,4,4,0,4
19,2,4,4,0,4
19,3,7,5,-3,4
19,4,4,4,1,5
19,5,5,5,-0,4.75
19,6,5,5,-0,4.8
19,7,6,5,-1,4.83
19,8,5,6,0,5
19,9,6,5,-1,5
19,10,4,5,1,5.11
19,11,4,5,1,5
19,12,6,5,-1,4.91
19,13,4,5,1,5
19,14,5,5,-0,4.92
19,15,5,5,-0,4.93
19,16,5,6,-0,4.93
19,17,4,5,1,4.94
19,18,3,4,2,4.88
19,19,3,4,2,4.78
19,20,5,4,-0,4.68
19,21,5,4,-0,4.7
19,22,5,4,-0,4.71
19,23,6,5,-1,4.73
19,24,4,5,1,4.78
19,25,5,5,-0,4.75
19,26,3,4,2,4.76
19,27,5,4,-0,4.69
19,28,5,5,-0,4.7
19,29,6,5,-1,4.71
19,30,4,4,1,4.76
19,31,6,5,-1,4.73
19,32,4,4,1,4.77
19,33,6,5,-1,4.75
19,34,5,5,-0,4.79
19,35,6,6,-1,4.79
19,36,3,5,2,4.83
19,37,6,5,-1,4.78
19,38,5,5,-0,4.81
19,39,6,4,-1,4.82
19,40,7,5,-2,4.85
19,41,2,5,3,4.9
19,42,3,4,2,4.83
19,43,3,3,2,4.79
19,44,4,5,1,4.74
19,45,5,4,-0,4.73
19,46,5,5,-0,4.73
19,47,5,5,-0,4.74
19,48,5,4,-0,4.74
19,49,5,5,-0,4.75
19,50,4,5,1,4.76
19,51,4,4,1,4.74
19,52,3,5,2,4.73
19,53,2,4,3,4.69
19,54,5,4,-0,4.64
19,55,5,5,-0,4.65
19,56,3,4,2,4.65
19,57,7,5,-2,4.62
19,58,4,4,1,4.67
19,59,4,5,1,4.66
19,60,4,5,1,4.64
19,61,6,5,-1,4.63
19,62,6,5,-1,4.66
19,63,5,5,-0,4.68
19,64,5,5,-0,4.68
19,65,5,5,-0,4.69
19,66,5,4,-0,4.69
19,67,5,5,-0,4.7
19,68,7,5,-2,4.7
19,69,5,4,-0,4.74
19,70,4,4,1,4.74
19,71,6,5,-1,4.73
19,72,5,5,-0,4.75
19,73,4,5,1,4.75
19,74,7,6,-2,4.74
19,75,6,5,-1,4.77
19,76,5,5,-0,4.79
19,77,4,5,1,4.79
19,78,7,5,-2,4.78
19,79,6,5,-1,4.81
19,80,5,4,-0,4.82
19,81,6,4,-1,4.82
19,82,5,6,-0,4.84
19,83,5,5,-0,4.84
19,84,7,6,-2,4.84
19,85,8,5,-3,4.87
19,86,4,5,1,4.91
19,87,5,6,-0,4.9
19,88,5,5,-0,4.9
19,89,7,6,-2,4.9
19,90,6,5,-1,4.92
19,91,5,5,-0,4.93
19,92,4,4,1,4.93
19,93,6,4,-1,4.92
19,94,4,5,1,4.94
19,95,6,5,-1,4.93
19,96,6,5,-1,4.94
19,97,7,6,-2,4.95
19,98,5,5,-0,4.97
19,99,3,4,2,4.97
19,100,5,5,-0,4.95
20,1,3,3,0,3
20,2,4,2,-1,3
20,3,4,3,-0,3.5
20,4,5,3,-1,3.67
20,5,3,4,1,4
20,6,5,3,-1,3.8
20,7,3,4,1,4
20,8,4,4,-0,3.86
20,9,4,3,-0,3.88
20,10,4,4,-0,3.89
20,11,1,3,3,3.9
20,12,5,4,-1,3.64
20,13,3,4,1,3.75
20,14,3,4,1,3.69
20,15,5,4,-1,3.64
20,16,3,4,1,3.73
20,17,5,4,-1,3.69
20,18,3,4,1,3.76
20,19,2,2,2,3.72
20,20,3,4,1,3.63
20,21,2,3,2,3.6
20,22,5,4,-1,3.52
20,23,4,5,-0,3.59
20,24,5,4,-1,3.61
20,25,4,3,-0,3.67
20,26,4,4,-0,3.68
20,27,4,4,-0,3.69
20,28,2,3,2,3.7
20,29,5,4,-1,3.64
20,30,1,4,3,3.69
20,31,3,4,1,3.6
20,32,4,5,-0,3.58
20,33,3,3,1,3.59
20,34,6,5,-2,3.58
20,35,4,4,-0,3.65
20,36,4,3,-0,3.66
20,37,4,3,-0,3.67
