FaceID,ParticipantID,FirstRating,SecondRating,Feedback,GroupMean
10,72,3,4,1,3.55
10,73,3,4,1,3.54
10,74,5,3,-1,3.53
10,75,3,4,1,3.55
10,76,2,3,2,3.55
10,77,3,4,1,3.53
10,78,4,3,-0,3.52
10,79,4,4,-0,3.53
10,80,3,3,1,3.53
10,81,4,4,-0,3.52
10,82,1,2,3,3.53
10,83,1,2,2,3.5
10,84,4,4,-1,3.47
10,85,4,3,-1,3.48
10,86,4,4,-1,3.48
10,87,5,4,-2,3.49
10,88,2,2,2,3.51
10,89,4,4,-1,3.49
10,90,4,4,-1,3.49
10,91,1,2,2,3.5
10,92,5,4,-2,3.47
10,93,3,4,0,3.49
10,94,3,4,0,3.48
10,95,4,3,-1,3.48
10,96,3,3,0,3.48
10,97,3,3,0,3.48
10,98,3,4,0,3.47
10,99,3,3,0,3.47
10,100,2,2,1,3.46
11,1,6,6,0,6
11,2,6,6,0,6
11,3,4,5,2,6
11,4,8,6,-3,5.33
11,5,5,6,1,6
11,6,6,6,-0,5.8
11,7,4,5,2,5.83
11,8,6,5,-0,5.57
11,9,5,6,1,5.62
11,10,6,6,-0,5.56
11,11,3,5,3,5.6
11,12,7,6,-2,5.36
11,13,7,6,-2,5.5
11,14,6,6,-0,5.62
11,15,7,6,-1,5.64
11,16,6,6,-0,5.73
11,17,6,6,-0,5.75
11,18,5,5,1,5.76
11,19,4,5,2,5.72
11,20,4,5,2,5.63
11,21,6,5,-0,5.55
11,22,5,5,1,5.57
11,23,5,6,1,5.55
11,24,6,6,-0,5.52
11,25,5,6,1,5.54
11,26,7,6,-1,5.52
11,27,5,5,1,5.58
11,28,4,5,2,5.56
11,29,5,5,0,5.5
11,30,6,6,-1,5.48
11,31,6,6,-0,5.5
11,32,3,5,3,5.52
11,33,6,7,-1,5.44
11,34,5,6,0,5.45
11,35,5,5,0,5.44
11,36,5,6,0,5.43
11,37,5,6,0,5.42
11,38,6,6,-1,5.41
11,39,3,5,2,5.42
11,40,3,4,2,5.36
11,41,6,6,-1,5.3
11,42,4,5,1,5.32
11,43,6,5,-1,5.29
11,44,4,5,1,5.3
11,45,5,6,0,5.27
11,46,4,5,1,5.27
11,47,6,5,-1,5.24
11,48,6,6,-1,5.26
11,49,7,6,-2,5.27
11,50,5,6,0,5.31
11,51,5,4,0,5.3
11,52,6,6,-1,5.29
11,53,7,6,-2,5.31
11,54,6,5,-1,5.34
11,55,6,6,-1,5.35
11,56,4,5,1,5.36
11,57,5,5,0,5.34
11,58,5,5,0,5.33
11,59,7,6,-2,5.33
11,60,6,6,-1,5.36
11,61,5,4,0,5.37
11,62,8,8,-3,5.36
11,63,6,6,-1,5.4
11,64,5,6,0,5.41
11,65,4,5,1,5.41
11,66,6,4,-1,5.38
11,67,5,5,0,5.39
11,68,5,4,0,5.39
11,69,6,5,-1,5.38
11,70,7,7,-2,5.39
11,71,8,7,-3,5.41
11,72,5,5,0,5.45
11,73,6,6,-1,5.44
11,74,6,5,-1,5.45
11,75,5,6,0,5.46
11,76,7,5,-2,5.45
11,77,4,5,1,5.47
11,78,5,5,0,5.45
11,79,7,7,-2,5.45
11,80,5,5,0,5.47
11,81,6,6,-1,5.46
11,82,6,6,-1,5.47
11,83,5,5,0,5.48
11,84,3,4,2,5.47
11,85,6,6,-1,5.44
11,86,6,6,-1,5.45
11,87,7,7,-2,5.45
11,88,6,6,-1,5.47
11,89,5,5,0,5.48
11,90,5,5,0,5.47
11,91,5,5,0,5.47
11,92,6,6,-1,5.46
11,93,4,4,1,5.47
11,94,2,5,3,5.45
11,95,4,5,1,5.41
11,96,6,5,-1,5.4
11,97,5,5,0,5.41
11,98,4,4,1,5.4
11,99,4,4,1,5.39
11,100,5,5,0,5.37
12,1,4,4,0,4
12,2,4,4,0,4
12,3,5,4,-1,4
12,4,6,5,-2,4.33
12,5,4,5,1,4.75
12,6,3,4,2,4.6
12,7,5,4,-1,4.33
12,8,3,3,1,4.43
12,9,6,5,-2,4.25
12,10,7,5,-3,4.44
12,11,3,3,2,4.7
12,12,4,4,1,4.55
12,13,5,5,-0,4.5
12,14,4,4,1,4.54
12,15,4,4,0,4.5
12,16,7,6,-3,4.47
12,17,7,6,-2,4.62
12,18,3,3,2,4.76
12,19,4,5,1,4.67
12,20,6,6,-1,4.63
12,21,4,4,1,4.7
12,22,5,5,-0,4.67
12,23,2,3,3,4.68
12,24,4,4,1,4.57
12,25,4,4,1,4.54
12,26,6,5,-1,4.52
12,27,7,6,-2,4.58
12,28,5,5,-0,4.67
12,29,6,6,-1,4.68
12,30,5,4,-0,4.72
12,31,5,6,-0,4.73
12,32,4,4,1,4.74
12,33,6,5,-1,4.72
12,34,2,3,3,4.76
12,35,1,3,3,4.68
12,36,4,4,1,4.57
12,37,6,6,-1,4.56
12,38,6,6,-1,4.59
12,39,4,5,1,4.63
12,40,5,5,-0,4.62
12,41,3,4,2,4.62
12,42,3,4,2,4.59
12,43,4,4,1,4.55
12,44,4,5,1,4.53
12,45,5,5,-0,4.52
12,46,4,4,1,4.53
12,47,4,4,1,4.52
12,48,3,3,2,4.51
12,49,3,4,1,4.48
12,50,5,4,-1,4.45
12,51,6,4,-2,4.46
12,52,3,4,1,4.49
12,53,6,5,-2,4.46
12,54,4,5,0,4.49
12,55,3,4,1,4.48
12,56,3,4,1,4.45
12,57,4,5,0,4.43
12,58,5,5,-1,4.42
12,59,4,4,0,4.43
12,60,5,5,-1,4.42
12,61,5,5,-1,4.43
12,62,3,4,1,4.44
12,63,6,6,-2,4.42
12,64,4,4,0,4.44
12,65,7,6,-3,4.44
12,66,3,4,1,4.48
12,67,4,4,0,4.45
12,68,6,5,-2,4.45
12,69,4,4,0,4.47
12,70,6,6,-2,4.46
12,71,4,4,0,4.49
12,72,5,6,-1,4.48
12,73,5,5,-1,4.49
12,74,3,2,1,4.49
12,75,3,3,1,4.47
12,76,5,5,-1,4.45
12,77,4,5,0,4.46
12,78,4,5,0,4.45
12,79,4,4,0,4.45
12,80,4,3,0,4.44
12,81,6,4,-2,4.44
12,82,7,5,-3,4.46
12,83,4,4,0,4.49
12,84,4,5,0,4.48
12,85,4,5,0,4.48
12,86,4,4,0,4.47
12,87,2,2,2,4.47
12,88,6,5,-2,4.44
12,89,5,5,-1,4.45
12,90,4,5,0,4.46
12,91,5,5,-1,4.46
12,92,5,5,-1,4.46
12,93,3,3,1,4.47
12,94,3,3,1,4.45
12,95,4,4,0,4.44
12,96,4,5,0,4.43
12,97,5,4,-1,4.43
12,98,4,5,0,4.43
12,99,2,3,2,4.43
12,100,4,4,0,4.4
13,1,4,3,0,4
13,2,3,4,1,4
13,3,6,4,-2,3.5
13,4,4,4,0,4.33
13,5,5,4,-1,4.25
13,6,5,6,-1,4.4
13,7,4,4,0,4.5
13,8,5,5,-1,4.43
13,9,5,4,-0,4.5
13,10,4,4,1,4.56
13,11,4,4,0,4.5
13,12,5,4,-1,4.45
13,13,4,4,0,4.5
13,14,3,4,1,4.46
13,15,4,5,0,4.36
13,16,5,6,-1,4.33
13,17,4,4,0,4.38
13,18,3,4,1,4.35
13,19,5,4,-1,4.28
13,20,3,4,1,4.32
13,21,8,6,-3,4.25
13,22,5,5,-1,4.43
13,23,5,5,-1,4.45
13,24,4,3,0,4.48
13,25,6,5,-2,4.46
13,26,5,4,-0,4.52
13,27,4,4,1,4.54
13,28,5,5,-0,4.52
13,29,3,4,2,4.54
13,30,5,5,-1,4.48
13,31,4,5,0,4.5
13,32,4,4,0,4.48
13,33,5,5,-1,4.47
13,34,5,5,-1,4.48
13,35,4,5,0,4.5
13,36,4,5,0,4.49
13,37,2,3,2,4.47
13,38,4,4,0,4.41
13,39,4,3,0,4.39
13,40,5,4,-1,4.38
13,41,3,4,1,4.4
13,42,4,4,0,4.37
13,43,4,5,0,4.36
13,44,4,4,0,4.35
13,45,2,3,2,4.34
13,46,4,4,0,4.29
13,47,4,5,0,4.28
13,48,5,5,-1,4.28
13,49,4,5,0,4.29
13,50,2,3,2,4.29
13,51,3,4,1,4.24
13,52,6,4,-2,4.22
13,53,4,5,0,4.25
13,54,6,6,-2,4.25
13,55,4,5,0,4.28
13,56,5,5,-1,4.27
13,57,4,4,0,4.29
13,58,5,6,-1,4.28
13,59,4,5,0,4.29
13,60,5,4,-1,4.29
13,61,3,4,1,4.3
13,62,6,4,-2,4.28
13,63,5,5,-1,4.31
13,64,3,3,1,4.32
13,65,6,5,-2,4.3
13,66,3,3,1,4.32
13,67,3,3,1,4.3
13,68,5,4,-1,4.28
13,69,4,5,0,4.29
13,70,3,3,1,4.29
13,71,6,5,-2,4.27
13,72,4,4,0,4.3
13,73,5,4,-1,4.29
13,74,6,5,-2,4.3
13,75,5,5,-1,4.32
13,76,6,5,-2,4.33
13,77,6,5,-2,4.36
13,78,5,4,-1,4.38
13,79,7,6,-3,4.38
13,80,6,5,-2,4.42
13,81,3,4,1,4.44
13,82,6,5,-2,4.42
13,83,4,5,0,4.44
13,84,4,4,0,4.43
13,85,2,4,2,4.43
13,86,5,4,-1,4.4
13,87,4,4,0,4.41
13,88,4,4,0,4.4
13,89,7,6,-3,4.4
13,90,6,5,-2,4.43
13,91,4,4,0,4.44
13,92,4,4,0,4.44
13,93,3,4,1,4.43
13,94,3,3,1,4.42
13,95,6,6,-2,4.4
13,96,4,5,0,4.42
13,97,6,4,-2,4.42
13,98,4,4,0,4.43
13,99,4,5,0,4.43
13,100,6,6,-2,4.42
14,1,4,4,0,4
14,2,6,5,-2,4
14,3,3,3,2,5
14,4,4,4,0,4.33
14,5,3,3,1,4.25
14,6,5,3,-1,4
14,7,5,5,-1,4.17
14,8,2,3,2,4.29
14,9,3,4,1,4
14,10,3,4,1,3.89
14,11,4,3,-0,3.8
14,12,1,2,3,3.82
14,13,5,4,-1,3.58
14,14,7,5,-3,3.69
14,15,3,3,1,3.93
14,16,2,3,2,3.87
14,17,3,3,1,3.75
14,18,2,2,2,3.71
14,19,3,4,1,3.61
14,20,3,3,1,3.58
14,21,5,5,-1,3.55
14,22,3,3,1,3.62
14,23,5,4,-1,3.59
14,24,4,3,-0,3.65
14,25,4,3,-0,3.67
14,26,3,3,1,3.68
14,27,4,4,-0,3.65
14,28,3,3,1,3.67
14,29,4,4,-0,3.64
14,30,3,4,1,3.66
14,31,4,3,-0,3.63
14,32,6,5,-2,3.65
14,33,5,4,-1,3.72
14,34,3,3,1,3.76
14,35,3,3,1,3.74
14,36,4,3,-0,3.71
14,37,4,5,-0,3.72
14,38,4,4,-0,3.73
14,39,5,5,-1,3.74
14,40,2,2,2,3.77
14,41,2,2,2,3.72
14,42,5,5,-1,3.68
14,43,4,4,-0,3.71
14,44,3,3,1,3.72
14,45,4,4,-0,3.7
14,46,3,4,1,3.71
14,47,5,5,-1,3.7
14,48,4,3,-0,3.72
14,49,5,4,-1,3.73
14,50,4,5,-0,3.76
14,51,2,3,2,3.76
14,52,8,7,-3,3.73
14,53,1,2,3,3.81
14,54,2,3,2,3.75
14,55,4,3,-0,3.72
14,56,5,3,-1,3.73
14,57,4,4,-0,3.75
14,58,4,4,-0,3.75
14,59,5,4,-1,3.76
14,60,4,4,-0,3.78
14,61,6,5,-2,3.78
14,62,4,3,-0,3.82
14,63,8,6,-3,3.82
14,64,6,5,-2,3.89
14,65,3,3,1,3.92
14,66,6,5,-2,3.91
14,67,6,5,-2,3.94
14,68,4,4,-0,3.97
14,69,4,6,-0,3.97
14,70,5,4,-1,3.97
14,71,5,4,-1,3.99
14,72,5,4,-1,4
14,73,6,5,-2,4.01
14,74,6,5,-2,4.04
14,75,6,5,-2,4.07
14,76,4,4,0,4.09
14,77,3,3,1,4.09
14,78,1,3,3,4.08
14,79,4,4,0,4.04
14,80,4,4,0,4.04
14,81,8,6,-3,4.04
14,82,4,3,0,4.09
14,83,4,4,0,4.09
14,84,5,5,-1,4.08
14,85,2,3,2,4.1
14,86,7,5,-3,4.07
14,87,3,4,1,4.1
14,88,4,4,0,4.09
14,89,4,4,0,4.09
14,90,2,3,2,4.09
14,91,6,6,-2,4.07
14,92,4,4,0,4.09
14,93,4,4,0,4.09
14,94,2,2,2,4.09
14,95,5,5,-1,4.06
14,96,4,4,0,4.07
14,97,3,4,1,4.07
14,98,4,5,0,4.06
14,99,5,5,-1,4.06
14,100,4,4,0,4.07
15,1,5,5,0,5
15,2,4,5,1,5
15,3,4,4,0,4.5
15,4,2,3,2,4.33
15,5,5,4,-1,3.75
15,6,4,4,0,4
15,7,4,4,0,4
15,8,4,4,0,4
15,9,3,3,1,4
15,10,4,4,-0,3.89
15,11,4,4,-0,3.9
15,12,6,5,-2,3.91
15,13,4,4,0,4.08
15,14,5,5,-1,4.08
15,15,3,4,1,4.14
15,16,3,4,1,4.07
15,17,2,3,2,4
15,18,3,3,1,3.88
15,19,3,4,1,3.83
15,20,2,3,2,3.79
15,21,4,3,-0,3.7
15,22,4,4,-0,3.71
15,23,4,3,-0,3.73
15,24,3,3,1,3.74
15,25,3,3,1,3.71
15,26,4,4,-0,3.68
15,27,5,5,-1,3.69
15,28,3,3,1,3.74
15,29,5,4,-1,3.71
15,30,1,3,3,3.76
15,31,2,3,2,3.67
15,32,6,5,-2,3.61
15,33,4,4,-0,3.69
15,34,5,4,-1,3.7
15,35,5,5,-1,3.74
15,36,2,2,2,3.77
15,37,2,3,2,3.72
15,38,4,3,-0,3.68
15,39,5,4,-1,3.68
15,40,1,2,3,3.72
15,41,4,4,-0,3.65
15,42,3,4,1,3.66
15,43,3,4,1,3.64
15,44,3,3,1,3.63
15,45,2,3,2,3.61
15,46,5,5,-1,3.58
15,47,3,3,1,3.61
15,48,3,3,1,3.6
15,49,3,3,1,3.58
15,50,3,3,1,3.57
15,51,3,4,1,3.56
15,52,4,4,-0,3.55
15,53,4,3,-0,3.56
15,54,5,5,-1,3.57
15,55,4,4,-0,3.59
15,56,2,2,2,3.6
15,57,5,4,-1,3.57
15,58,5,4,-1,3.6
15,59,2,2,2,3.62
15,60,3,3,1,3.59
15,61,6,4,-2,3.58
15,62,1,2,3,3.62
15,63,2,2,2,3.58
15,64,6,4,-2,3.56
15,65,5,5,-1,3.59
15,66,3,4,1,3.62
15,67,1,2,3,3.61
15,68,3,4,1,3.57
15,69,5,4,-1,3.56
15,70,5,5,-1,3.58
15,71,3,3,1,3.6
15,72,4,4,-0,3.59
15,73,2,4,2,3.6
15,74,2,3,2,3.58
15,75,4,3,-0,3.55
15,76,5,5,-1,3.56
15,77,4,4,-0,3.58
15,78,3,3,1,3.58
15,79,4,4,-0,3.58
15,80,2,3,2,3.58
15,81,5,4,-1,3.56
15,82,3,3,1,3.58
15,83,4,3,-0,3.57
15,84,4,3,-0,3.58
15,85,2,3,2,3.58
15,86,2,4,2,3.56
15,87,4,4,-0,3.55
15,88,2,2,2,3.55
15,89,5,5,-1,3.53
15,90,4,3,-0,3.55
15,91,5,5,-1,3.56
15,92,2,4,2,3.57
15,93,1,1,3,3.55
15,94,4,3,-0,3.53
15,95,1,2,3,3.53
15,96,7,6,-3,3.51
15,97,2,3,2,3.54
15,98,4,4,-0,3.53
15,99,4,4,-0,3.53
15,100,4,4,-0,3.54
16,1,7,7,0,7
16,2,4,6,3,7
16,3,6,6,-0,5.5
16,4,8,7,-2,5.67
16,5,6,6,0,6.25
16,6,7,7,-1,6.2
16,7,6,7,0,6.33
16,8,7,7,-1,6.29
16,9,7,7,-1,6.38
16,10,6,7,0,6.44
16,11,7,7,-1,6.4
16,12,7,6,-1,6.45
16,13,5,6,2,6.5
16,14,8,8,-2,6.38
16,15,7,7,-0,6.5
16,16,6,7,1,6.53
16,17,6,5,0,6.5
16,18,7,7,-1,6.47
16,19,2,4,3,6.5
16,20,5,5,1,6.26
16,21,6,6,0,6.2
16,22,7,6,-1,6.19
16,23,6,6,0,6.23
16,24,6,6,0,6.22
16,25,5,5,1,6.21
16,26,7,6,-1,6.16
16,27,6,5,0,6.19
16,28,6,6,0,6.19
16,29,5,7,1,6.18
16,30,8,7,-2,6.14
16,31,7,6,-1,6.2
16,32,6,6,0,6.23
16,33,5,4,1,6.22
16,34,6,6,0,6.18
16,35,6,6,0,6.18
16,36,7,7,-1,6.17
16,37,8,7,-2,6.19
16,38,7,7,-1,6.24
16,39,6,5,0,6.26
16,40,5,5,1,6.26
16,41,7,6,-1,6.22
16,42,5,6,1,6.24
16,43,7,6,-1,6.21
16,44,7,7,-1,6.23
16,45,7,7,-1,6.25
16,46,7,6,-1,6.27
16,47,6,6,0,6.28
16,48,6,6,0,6.28
16,49,6,6,0,6.27
16,50,8,7,-2,6.27
16,51,5,6,1,6.3
16,52,6,6,0,6.27
16,53,7,7,-1,6.27
16,54,7,7,-1,6.28
16,55,4,6,2,6.3
16,56,7,6,-1,6.25
16,57,6,7,0,6.27
16,58,4,5,2,6.26
16,59,6,7,0,6.22
16,60,8,7,-2,6.22
16,61,7,6,-1,6.25
16,62,6,6,0,6.26
16,63,5,5,1,6.26
16,64,6,7,0,6.24
16,65,8,8,-2,6.23
16,66,5,6,1,6.26
16,67,4,5,2,6.24
16,68,5,6,1,6.21
16,69,6,5,0,6.19
16,70,3,5,3,6.19
16,71,6,6,0,6.14
16,72,5,6,1,6.14
16,73,6,6,0,6.12
16,74,6,6,0,6.12
16,75,6,6,0,6.12
16,76,6,5,0,6.12
16,77,6,7,0,6.12
16,78,5,5,1,6.12
16,79,6,6,0,6.1
16,80,5,5,1,6.1
16,81,7,7,-1,6.09
16,82,8,7,-2,6.1
16,83,5,6,1,6.12
16,84,6,6,0,6.11
16,85,4,5,2,6.11
16,86,7,6,-1,6.08
16,87,5,6,1,6.09
16,88,5,5,1,6.08
16,89,6,6,0,6.07
16,90,7,6,-1,6.07
16,91,6,5,0,6.08
16,92,7,7,-1,6.08
16,93,4,5,2,6.09
16,94,8,7,-2,6.06
16,95,7,7,-1,6.09
16,96,6,6,0,6.09
16,97,5,6,1,6.09
16,98,7,6,-1,6.08
16,99,6,6,0,6.09
16,100,5,5,1,6.09
17,1,4,4,0,4
17,2,4,3,0,4
17,3,5,5,-1,4
17,4,2,3,2,4.33
17,5,2,3,2,3.75
17,6,2,3,1,3.4
17,7,5,4,-2,3.17
17,8,6,5,-3,3.43
17,9,5,5,-1,3.75
17,10,4,4,-0,3.89
17,11,3,4,1,3.9
17,12,4,5,-0,3.82
17,13,5,4,-1,3.83
17,14,5,5,-1,3.92
17,15,3,4,1,4
17,16,4,4,-0,3.93
17,17,2,3,2,3.94
17,18,4,4,-0,3.82
17,19,4,4,-0,3.83
17,20,6,4,-2,3.84
17,21,7,5,-3,3.95
17,22,3,5,1,4.1
17,23,3,3,1,4.05
17,24,4,4,0,4
17,25,4,4,0,4
17,26,5,4,-1,4
17,27,4,4,0,4.04
17,28,4,4,0,4.04
17,29,4,4,0,4.04
17,30,5,5,-1,4.03
17,31,5,4,-1,4.07
17,32,3,3,1,4.1
17,33,3,2,1,4.06
17,34,7,6,-3,4.03
17,35,4,4,0,4.12
17,36,7,5,-3,4.11
17,37,5,4,-1,4.19
17,38,5,5,-1,4.22
17,39,5,5,-1,4.24
17,40,4,5,0,4.26
17,41,5,5,-1,4.25
17,42,5,4,-1,4.27
17,43,5,5,-1,4.29
17,44,5,4,-1,4.3
17,45,4,3,0,4.32
17,46,5,4,-1,4.31
17,47,3,3,1,4.33
17,48,4,4,0,4.3
17,49,5,5,-1,4.29
17,50,5,4,-1,4.31
17,51,5,4,-1,4.32
17,52,4,4,0,4.33
17,53,5,5,-1,4.33
17,54,5,5,-1,4.34
17,55,6,5,-2,4.35
17,56,6,5,-2,4.38
17,57,4,5,0,4.41
17,58,5,5,-1,4.4
17,59,7,6,-3,4.41
17,60,5,6,-1,4.46
17,61,4,5,0,4.47
17,62,4,4,0,4.46
17,63,3,3,1,4.45
17,64,6,4,-2,4.43
17,65,3,4,1,4.45
17,66,4,4,0,4.43
17,67,3,3,1,4.42
17,68,6,5,-2,4.4
17,69,5,4,-1,4.43
17,70,5,5,-1,4.43
17,71,5,4,-1,4.44
17,72,5,5,-1,4.45
17,73,5,5,-1,4.46
17,74,5,5,-1,4.47
17,75,5,4,-1,4.47
17,76,6,6,-2,4.48
17,77,5,4,-0,4.5
17,78,3,3,2,4.51
17,79,5,5,-1,4.49
17,80,5,5,-1,4.49
17,81,4,4,0,4.5
17,82,6,5,-2,4.49
17,83,3,4,2,4.51
17,84,5,5,-1,4.49
17,85,3,3,2,4.5
17,86,4,5,0,4.48
17,87,5,4,-1,4.48
17,88,6,7,-2,4.48
17,89,3,4,2,4.5
17,90,5,4,-1,4.48
17,91,6,5,-2,4.49
17,92,3,3,2,4.51
17,93,3,4,1,4.49
17,94,2,4,2,4.47
17,95,6,6,-2,4.45
17,96,3,5,1,4.46
17,97,6,6,-2,4.45
17,98,5,4,-1,4.46
17,99,4,4,0,4.47
17,100,6,5,-2,4.46
18,1,2,2,0,2
18,2,3,3,-1,2
18,3,2,2,0,2.5
18,4,5,4,-3,2.33
18,5,1,2,2,3
18,6,1,2,2,2.6
18,7,1,1,1,2.33
18,8,4,4,-2,2.14
18,9,3,3,-1,2.38
18,10,1,1,1,2.44
18,11,0,2,2,2.3
18,12,4,3,-2,2.09
18,13,2,2,0,2.25
18,14,0,1,2,2.23
18,15,1,2,1,2.07
18,16,2,2,0,2
18,17,2,3,0,2
18,18,1,1,1,2
18,19,2,3,-0,1.94
18,20,1,2,1,1.95
18,21,1,2,1,1.9
18,22,1,1,1,1.86
18,23,4,3,-2,1.82
18,24,1,2,1,1.91
18,25,2,2,-0,1.88
18,26,1,0,1,1.88
18,27,0,1,2,1.85
18,28,3,2,-1,1.78
18,29,0,1,2,1.82
18,30,1,1,1,1.76
18,31,0,2,2,1.73
18,32,2,3,-0,1.68
18,33,3,2,-1,1.69
18,34,1,2,1,1.73
18,35,3,3,-1,1.71
18,36,0,1,2,1.74
18,37,1,1,1,1.69
18,38,3,2,-1,1.68
18,39,2,2,-0,1.71
18,40,0,1,2,1.72
18,41,2,2,-0,1.68
18,42,1,1,1,1.68
18,43,1,1,1,1.67
18,44,3,3,-1,1.65
18,45,0,1,2,1.68
18,46,4,2,-2,1.64
18,47,2,1,-0,1.7
18,48,1,1,1,1.7
18,49,2,2,-0,1.69
18,50,1,2,1,1.69
18,51,1,1,1,1.68
18,52,2,1,-0,1.67
18,53,2,3,-0,1.67
18,54,2,2,-0,1.68
18,55,2,1,-0,1.69
18,56,4,3,-2,1.69
18,57,2,2,-0,1.73
18,58,2,2,-0,1.74
18,59,3,3,-1,1.74
18,60,4,3,-2,1.76
18,61,3,2,-1,1.8
18,62,2,2,-0,1.82
18,63,4,2,-2,1.82
18,64,2,1,-0,1.86
18,65,1,1,1,1.86
18,66,1,1,1,1.85
18,67,1,1,1,1.83
18,68,2,1,-0,1.82
18,69,4,3,-2,1.82
18,70,1,1,1,1.86
18,71,1,2,1,1.84
18,72,2,2,-0,1.83
18,73,2,3,-0,1.83
18,74,2,2,-0,1.84
18,75,2,2,-0,1.84
18,76,2,2,-0,1.84
18,77,3,2,-1,1.84
18,78,2,2,-0,1.86
18,79,1,1,1,1.86
18,80,2,2,-0,1.85
18,81,2,1,-0,1.85
18,82,3,3,-1,1.85
18,83,3,3,-1,1.87
18,84,1,2,1,1.88
18,85,5,3,-3,1.87
18,86,3,2,-1,1.91
18,87,2,2,-0,1.92
18,88,3,2,-1,1.92
18,89,1,1,1,1.93
18,90,2,1,-0,1.92
18,91,4,4,-2,1.92
18,92,3,2,-1,1.95
18,93,1,2,1,1.96
18,94,2,2,-0,1.95
18,95,2,1,-0,1.95
18,96,1,1,1,1.95
18,97,1,2,1,1.94
18,98,3,2,-1,1.93
18,99,1,1,1,1.94
18,100,1,1,1,1.93
19,1,4,4,0,4
19,2,4,4,0,4
19,3,6,5,-2,4
19,4,4,5,1,4.67
19,5,3,4,2,4.5
19,6,5,5,-1,4.2
19,7,5,4,-1,4.33
19,8,5,4,-1,4.43
19,9,5,4,-0,4.5
19,10,5,5,-0,4.56
19,11,4,4,1,4.6
19,12,3,3,2,4.55
19,13,3,3,1,4.42
19,14,4,5,0,4.31
19,15,4,4,0,4.29
19,16,4,4,0,4.27
19,17,5,5,-1,4.25
19,18,6,5,-2,4.29
19,19,2,3,2,4.39
19,20,5,4,-1,4.26
19,21,4,4,0,4.3
19,22,6,5,-2,4.29
19,23,6,5,-2,4.36
19,24,3,5,1,4.43
19,25,4,4,0,4.38
19,26,5,5,-1,4.36
19,27,4,3,0,4.38
19,28,6,5,-2,4.37
19,29,3,3,1,4.43
19,30,5,5,-1,4.38
19,31,4,5,0,4.4
19,32,5,5,-1,4.39
19,33,6,5,-2,4.41
19,34,5,5,-1,4.45
19,35,5,6,-1,4.47
19,36,5,5,-1,4.49
19,37,7,6,-2,4.5
19,38,4,3,1,4.57
19,39,4,4,1,4.55
19,40,4,5,1,4.54
19,41,6,5,-1,4.53
19,42,5,4,-0,4.56
19,43,7,6,-2,4.57
19,44,3,5,2,4.63
19,45,7,6,-2,4.59
19,46,5,4,-0,4.64
19,47,3,5,2,4.65
19,48,5,5,-0,4.62
19,49,4,5,1,4.62
19,50,4,5,1,4.61
19,51,6,5,-1,4.6
19,52,5,5,-0,4.63
19,53,5,5,-0,4.63
19,54,3,4,2,4.64
19,55,6,5,-1,4.61
19,56,7,7,-2,4.64
19,57,5,5,-0,4.68
19,58,5,5,-0,4.68
19,59,5,5,-0,4.69
19,60,4,5,1,4.69
19,61,5,5,-0,4.68
19,62,5,5,-0,4.69
19,63,3,4,2,4.69
19,64,3,4,2,4.67
19,65,3,3,2,4.64
19,66,2,4,3,4.62
19,67,7,6,-2,4.58
19,68,4,4,1,4.61
19,69,6,4,-1,4.6
19,70,4,4,1,4.62
19,71,3,5,2,4.61
19,72,5,5,-0,4.59
19,73,4,4,1,4.6
19,74,5,6,-0,4.59
19,75,7,5,-2,4.59
19,76,6,6,-1,4.63
19,77,6,5,-1,4.64
19,78,5,6,-0,4.66
19,79,5,5,-0,4.67
19,80,4,5,1,4.67
19,81,5,5,-0,4.66
19,82,4,5,1,4.67
19,83,5,5,-0,4.66
19,84,5,5,-0,4.66
19,85,5,5,-0,4.67
19,86,3,3,2,4.67
19,87,4,4,1,4.65
19,88,4,4,1,4.64
19,89,5,6,-0,4.64
19,90,5,6,-0,4.64
19,91,5,5,-0,4.64
19,92,5,5,-0,4.65
19,93,4,5,1,4.65
19,94,6,6,-1,4.65
19,95,5,4,-0,4.66
19,96,6,6,-1,4.66
19,97,4,4,1,4.68
19,98,5,5,-0,4.67
19,99,4,5,1,4.67
19,100,3,4,2,4.67
20,1,3,4,0,3
20,2,4,4,-1,3
20,3,2,3,2,3.5
20,4,3,2,0,3
20,5,2,3,1,3
20,6,2,2,1,2.8
20,7,4,4,-1,2.67
20,8,3,3,-0,2.86
20,9,5,4,-2,2.88
20,10,3,4,0,3.11
20,11,4,3,-1,3.1
20,12,3,2,0,3.18
20,13,3,2,0,3.17
20,14,2,2,1,3.15
20,15,3,4,0,3.07
20,16,4,3,-1,3.07
20,17,1,2,2,3.12
20,18,5,5,-2,3
20,19,2,3,1,3.11
20,20,5,3,-2,3.05
20,21,1,2,2,3.15
20,22,3,3,0,3.05
20,23,6,5,-3,3.05
20,24,4,4,-1,3.17
20,25,2,2,1,3.21
20,26,5,4,-2,3.16
20,27,4,3,-1,3.23
20,28,4,3,-1,3.26
20,29,4,4,-1,3.29
20,30,1,3,2,3.31
20,31,5,4,-2,3.23
20,32,4,3,-1,3.29
20,33,4,4,-1,3.31
20,34,1,1,2,3.33
20,35,2,3,1,3.26
20,36,2,3,1,3.23
20,37,3,3,0,3.19
20,38,2,3,1,3.19
20,39,4,4,-1,3.16
20,40,3,3,0,3.18
20,41,2,2,1,3.17
