FaceID,ParticipantID,FirstRating,SecondRating,GroupTrustMean,Feedback,agent_type
13,912,6,3,5,0,Socially-Influenced
13,913,4,4,5,2,Socially-Influenced
13,914,7,7,5,-1,Socially-Influenced
13,915,4,6,5,2,Socially-Influenced
13,916,5,7,5,1,Socially-Influenced
13,917,6,6,5,0,Socially-Influenced
13,918,6,5,5,0,Socially-Influenced
13,919,6,7,5,0,Socially-Influenced
13,920,4,5,5,2,Socially-Influenced
13,921,7,8,5,-1,Socially-Influenced
13,922,5,7,5,1,Socially-Influenced
13,923,6,6,5,0,Socially-Influenced
13,924,5,3,5,1,Socially-Influenced
13,925,5,2,5,1,Socially-Influenced
13,926,7,8,5,-1,Socially-Influenced
13,927,5,5,5,1,Socially-Influenced
13,928,6,3,5,0,Socially-Influenced
13,929,4,4,5,2,Socially-Influenced
13,930,8,6,5,-2,Socially-Influenced
13,931,7,7,5,-1,Socially-Influenced
13,932,7,5,5,-1,Socially-Influenced
13,933,7,8,5,-1,Socially-Influenced
13,934,6,4,5,0,Socially-Influenced
13,935,7,5,5,-1,Socially-Influenced
13,936,5,6,5,1,Socially-Influenced
13,937,5,8,5,1,Socially-Influenced
13,938,6,7,5,0,Socially-Influenced
13,939,4,5,5,2,Socially-Influenced
13,940,5,7,5,1,Socially-Influenced
13,941,6,8,5,0,Socially-Influenced
13,942,8,5,5,-2,Socially-Influenced
13,943,6,8,5,0,Socially-Influenced
13,944,6,7,5,0,Socially-Influenced
13,945,6,7,5,0,Socially-Influenced
13,946,5,3,5,1,Socially-Influenced
13,947,6,7,5,0,Socially-Influenced
13,948,6,6,5,0,Socially-Influenced
13,949,5,4,5,1,Socially-Influenced
13,950,6,7,5,0,Socially-Influenced
13,951,7,6,5,-1,Socially-Influenced
13,952,7,8,5,-1,Socially-Influenced
13,953,5,5,5,1,Socially-Influenced
13,954,6,8,5,0,Socially-Influenced
13,955,5,3,5,1,Socially-Influenced
13,956,6,5,5,0,Socially-Influenced
13,957,4,4,5,2,Socially-Influenced
13,958,6,4,5,0,Socially-Influenced
13,959,4,4,5,2,Socially-Influenced
13,960,7,8,5,-1,Socially-Influenced
13,961,5,4,5,1,Socially-Influenced
13,962,5,7,5,1,Socially-Influenced
13,963,8,7,5,-2,Socially-Influenced
13,964,7,7,5,-1,Socially-Influenced
13,965,6,8,5,0,Socially-Influenced
13,966,5,7,5,1,Socially-Influenced
13,967,4,7,5,2,Socially-Influenced
13,968,4,3,5,2,Socially-Influenced
13,969,3,4,5,3,Socially-Influenced
13,970,6,5,5,0,Socially-Influenced
13,971,5,5,5,1,Socially-Influenced
13,972,5,4,5,1,Socially-Influenced
13,973,5,7,5,1,Socially-Influenced
13,974,7,6,5,-1,Socially-Influenced
13,975,6,8,5,0,Socially-Influenced
13,976,8,8,5,-2,Socially-Influenced
13,977,5,3,5,1,Socially-Influenced
13,978,7,7,5,-1,Socially-Influenced
13,979,4,5,5,2,Socially-Influenced
13,980,4,6,5,2,Socially-Influenced
13,981,7,8,5,-1,Socially-Influenced
13,982,5,7,5,1,Socially-Influenced
13,983,6,6,5,0,Socially-Influenced
13,984,6,4,5,0,Socially-Influenced
13,985,8,7,5,-2,Socially-Influenced
13,986,5,7,5,1,Socially-Influenced
13,987,3,5,5,3,Socially-Influenced
13,988,5,5,5,1,Socially-Influenced
13,989,6,7,5,0,Socially-Influenced
13,990,7,6,5,-1,Socially-Influenced
13,991,4,4,5,2,Socially-Influenced
13,992,8,8,5,-2,Socially-Influenced
13,993,4,4,5,2,Socially-Influenced
13,994,6,7,5,0,Socially-Influenced
13,995,4,8,5,2,Socially-Influenced
13,996,8,8,5,-2,Socially-Influenced
13,997,8,7,5,-2,Socially-Influenced
13,998,6,7,5,0,Socially-Influenced
13,999,6,6,5,0,Socially-Influenced
13,1000,8,7,5,-2,Socially-Influenced
14,1,6,6,5,0,Socially-Influenced
14,2,6,7,5,0,Socially-Influenced
14,3,6,7,5,0,Socially-Influenced
14,4,5,6,5,1,Socially-Influenced
14,5,2,6,5,3,Socially-Influenced
14,6,4,3,4,1,Socially-Influenced
14,7,4,4,4,1,Socially-Influenced
14,8,5,5,4,0,Socially-Influenced
14,9,4,2,4,1,Socially-Influenced
14,10,2,2,4,3,Socially-Influenced
14,11,5,6,3,-1,Socially-Influenced
14,12,5,4,3,-1,Socially-Influenced
14,13,4,4,4,1,Socially-Influenced
14,14,5,7,3,-1,Socially-Influenced
14,15,4,4,4,1,Socially-Influenced
14,16,5,6,3,-1,Socially-Influenced
14,17,3,6,4,2,Socially-Influenced
14,18,5,4,3,-1,Socially-Influenced
14,19,2,4,3,2,Socially-Influenced
14,20,4,5,3,0,Socially-Influenced
14,21,5,4,3,-1,Socially-Influenced
14,22,6,7,3,-2,Socially-Influenced
14,23,4,2,3,0,Socially-Influenced
14,24,5,5,3,-1,Socially-Influenced
14,25,6,5,3,-2,Socially-Influenced
14,26,6,4,3,-2,Socially-Influenced
14,27,4,6,4,1,Socially-Influenced
14,28,4,5,4,1,Socially-Influenced
14,29,7,5,4,-2,Socially-Influenced
14,30,5,2,4,0,Socially-Influenced
14,31,6,5,4,-1,Socially-Influenced
14,32,6,5,4,-1,Socially-Influenced
14,33,5,8,4,0,Socially-Influenced
14,34,4,4,4,1,Socially-Influenced
14,35,5,3,4,0,Socially-Influenced
14,36,5,6,4,0,Socially-Influenced
14,37,5,6,4,0,Socially-Influenced
14,38,4,6,4,1,Socially-Influenced
14,39,2,2,4,3,Socially-Influenced
14,40,5,5,4,0,Socially-Influenced
14,41,7,4,4,-2,Socially-Influenced
14,42,6,7,4,-1,Socially-Influenced
14,43,6,5,4,-1,Socially-Influenced
14,44,6,5,4,-1,Socially-Influenced
14,45,5,5,4,0,Socially-Influenced
14,46,4,4,4,1,Socially-Influenced
14,47,3,4,4,2,Socially-Influenced
14,48,6,4,4,-1,Socially-Influenced
14,49,4,2,4,1,Socially-Influenced
14,50,5,3,4,0,Socially-Influenced
14,51,7,7,4,-2,Socially-Influenced
14,52,2,3,4,3,Socially-Influenced
14,53,5,6,4,0,Socially-Influenced
14,54,2,5,4,3,Socially-Influenced
14,55,5,6,4,0,Socially-Influenced
14,56,4,6,4,1,Socially-Influenced
14,57,4,4,4,1,Socially-Influenced
14,58,5,5,4,0,Socially-Influenced
14,59,7,5,4,-2,Socially-Influenced
14,60,7,7,4,-2,Socially-Influenced
14,61,6,5,4,-1,Socially-Influenced
14,62,4,7,4,1,Socially-Influenced
14,63,4,4,4,1,Socially-Influenced
14,64,5,5,4,0,Socially-Influenced
14,65,8,5,4,-3,Socially-Influenced
14,66,5,5,4,0,Socially-Influenced
14,67,6,7,4,-1,Socially-Influenced
14,68,3,3,4,2,Socially-Influenced
14,69,3,4,4,2,Socially-Influenced
14,70,3,4,4,2,Socially-Influenced
14,71,6,4,4,-1,Socially-Influenced
14,72,5,4,4,0,Socially-Influenced
14,73,5,6,4,0,Socially-Influenced
14,74,4,6,4,1,Socially-Influenced
14,75,4,3,4,1,Socially-Influenced
14,76,2,3,4,3,Socially-Influenced
14,77,3,4,4,2,Socially-Influenced
14,78,3,3,4,2,Socially-Influenced
14,79,4,5,4,1,Socially-Influenced
14,80,4,5,4,1,Socially-Influenced
14,81,6,7,4,-1,Socially-Influenced
14,82,6,5,4,-1,Socially-Influenced
14,83,5,4,4,0,Socially-Influenced
14,84,3,4,4,2,Socially-Influenced
14,85,8,7,4,-3,Socially-Influenced
14,86,5,5,4,0,Socially-Influenced
14,87,8,8,4,-3,Socially-Influenced
14,88,5,4,4,0,Socially-Influenced
14,89,7,8,4,-2,Socially-Influenced
14,90,4,5,4,1,Socially-Influenced
14,91,5,4,4,0,Socially-Influenced
14,92,4,6,4,1,Socially-Influenced
14,93,4,6,4,1,Socially-Influenced
14,94,4,4,4,1,Socially-Influenced
14,95,3,7,4,2,Socially-Influenced
14,96,4,6,4,1,Socially-Influenced
14,97,3,4,4,2,Socially-Influenced
14,98,6,4,4,-1,Socially-Influenced
14,99,4,4,4,1,Socially-Influenced
14,100,6,5,4,-1,Socially-Influenced
14,101,4,8,4,1,Socially-Influenced
14,102,5,3,4,0,Socially-Influenced
14,103,3,2,4,2,Socially-Influenced
14,104,4,4,4,1,Socially-Influenced
14,105,4,5,4,1,Socially-Influenced
14,106,4,2,4,1,Socially-Influenced
14,107,5,6,4,0,Socially-Influenced
14,108,4,5,4,1,Socially-Influenced
14,109,4,4,4,1,Socially-Influenced
14,110,4,1,4,1,Socially-Influenced
14,111,4,7,4,1,Socially-Influenced
14,112,6,8,4,-1,Socially-Influenced
14,113,4,3,4,1,Socially-Influenced
14,114,5,5,4,0,Socially-Influenced
14,115,8,8,4,-3,Socially-Influenced
14,116,5,4,4,0,Socially-Influenced
14,117,4,7,4,1,Socially-Influenced
14,118,4,3,4,1,Socially-Influenced
14,119,6,6,4,-1,Socially-Influenced
14,120,5,6,4,0,Socially-Influenced
14,121,7,4,4,-2,Socially-Influenced
14,122,5,5,4,0,Socially-Influenced
14,123,5,5,4,0,Socially-Influenced
14,124,6,8,4,-1,Socially-Influenced
14,125,2,3,4,3,Socially-Influenced
14,126,6,6,4,-1,Socially-Influenced
14,127,8,7,4,-3,Socially-Influenced
14,128,5,8,4,0,Socially-Influenced
14,129,5,4,4,0,Socially-Influenced
14,130,5,7,4,0,Socially-Influenced
14,131,4,4,4,1,Socially-Influenced
14,132,3,5,4,2,Socially-Influenced
14,133,6,6,4,-1,Socially-Influenced
14,134,4,3,4,1,Socially-Influenced
14,135,3,5,4,2,Socially-Influenced
14,136,6,6,4,-1,Socially-Influenced
14,137,7,7,4,-2,Socially-Influenced
14,138,6,6,4,-1,Socially-Influenced
14,139,3,4,4,2,Socially-Influenced
14,140,5,3,4,0,Socially-Influenced
14,141,7,7,4,-2,Socially-Influenced
14,142,5,4,4,0,Socially-Influenced
14,143,3,5,4,2,Socially-Influenced
14,144,5,7,4,0,Socially-Influenced
14,145,4,4,4,1,Socially-Influenced
14,146,7,6,4,-2,Socially-Influenced
14,147,4,4,4,1,Socially-Influenced
14,148,5,6,4,0,Socially-Influenced
14,149,3,3,4,2,Socially-Influenced
14,150,5,5,4,0,Socially-Influenced
14,151,7,4,4,-2,Socially-Influenced
14,152,4,4,4,1,Socially-Influenced
14,153,4,6,4,1,Socially-Influenced
14,154,3,3,4,2,Socially-Influenced
14,155,5,5,4,0,Socially-Influenced
14,156,6,7,4,-1,Socially-Influenced
14,157,2,2,4,3,Socially-Influenced
14,158,5,3,4,0,Socially-Influenced
14,159,4,1,4,1,Socially-Influenced
14,160,8,5,4,-3,Socially-Influenced
14,161,6,6,4,-1,Socially-Influenced
14,162,5,5,4,0,Socially-Influenced
14,163,5,3,4,0,Socially-Influenced
14,164,5,7,4,0,Socially-Influenced
14,165,4,6,4,1,Socially-Influenced
14,166,7,6,4,-2,Socially-Influenced
14,167,5,1,4,0,Socially-Influenced
14,168,7,5,4,-2,Socially-Influenced
14,169,3,5,4,2,Socially-Influenced
14,170,4,1,4,1,Socially-Influenced
14,171,3,6,4,2,Socially-Influenced
14,172,5,5,4,0,Socially-Influenced
14,173,4,3,4,1,Socially-Influenced
14,174,6,7,4,-1,Socially-Influenced
14,175,6,6,4,-1,Socially-Influenced
14,176,6,6,4,-1,Socially-Influenced
14,177,6,7,4,-1,Socially-Influenced
14,178,5,5,4,0,Socially-Influenced
14,179,4,7,4,1,Socially-Influenced
14,180,5,3,4,0,Socially-Influenced
14,181,5,1,4,0,Socially-Influenced
14,182,7,6,4,-2,Socially-Influenced
14,183,5,3,4,0,Socially-Influenced
14,184,5,5,4,0,Socially-Influenced
14,185,8,6,4,-3,Socially-Influenced
14,186,3,4,4,2,Socially-Influenced
14,187,3,6,4,2,Socially-Influenced
14,188,3,6,4,2,Socially-Influenced
14,189,4,1,4,1,Socially-Influenced
14,190,5,5,4,0,Socially-Influenced
14,191,7,7,4,-2,Socially-Influenced
14,192,4,5,4,1,Socially-Influenced
14,193,5,8,4,0,Socially-Influenced
14,194,6,7,4,-1,Socially-Influenced
14,195,3,3,4,2,Socially-Influenced
14,196,3,4,4,2,Socially-Influenced
14,197,4,4,4,1,Socially-Influenced
14,198,3,5,4,2,Socially-Influenced
14,199,5,5,4,0,Socially-Influenced
14,200,4,6,4,1,Socially-Influenced
14,201,6,8,4,-1,Socially-Influenced
14,202,5,7,4,0,Socially-Influenced
14,203,4,5,4,1,Socially-Influenced
14,204,5,3,4,0,Socially-Influenced
14,205,6,4,4,-1,Socially-Influenced
14,206,7,5,4,-2,Socially-Influenced
14,207,4,7,4,1,Socially-Influenced
14,208,4,4,4,1,Socially-Influenced
14,209,4,7,4,1,Socially-Influenced
14,210,6,8,4,-1,Socially-Influenced
14,211,5,4,4,0,Socially-Influenced
14,212,5,5,4,0,Socially-Influenced
14,213,5,5,4,0,Socially-Influenced
14,214,6,5,4,-1,Socially-Influenced
14,215,5,7,4,0,Socially-Influenced
14,216,4,6,4,1,Socially-Influenced
14,217,7,5,4,-2,Socially-Influenced
14,218,5,5,4,0,Socially-Influenced
14,219,3,7,4,2,Socially-Influenced
14,220,7,6,4,-2,Socially-Influenced
14,221,6,3,4,-1,Socially-Influenced
14,222,6,5,4,-1,Socially-Influenced
14,223,6,5,4,-1,Socially-Influenced
14,224,3,4,4,2,Socially-Influenced
14,225,5,4,4,0,Socially-Influenced
14,226,6,6,4,-1,Socially-Influenced
14,227,6,6,4,-1,Socially-Influenced
14,228,6,7,4,-1,Socially-Influenced
14,229,5,2,4,0,Socially-Influenced
14,230,3,6,4,2,Socially-Influenced
14,231,4,6,4,1,Socially-Influenced
14,232,6,3,4,-1,Socially-Influenced
14,233,5,4,4,0,Socially-Influenced
14,234,4,5,4,1,Socially-Influenced
14,235,5,5,4,0,Socially-Influenced
14,236,4,5,4,1,Socially-Influenced
14,237,4,2,4,1,Socially-Influenced
14,238,4,6,4,1,Socially-Influenced
14,239,7,5,4,-2,Socially-Influenced
14,240,5,8,4,0,Socially-Influenced
14,241,7,6,4,-2,Socially-Influenced
14,242,8,8,4,-3,Socially-Influenced
14,243,7,4,4,-2,Socially-Influenced
14,244,3,2,4,2,Socially-Influenced
14,245,4,4,4,1,Socially-Influenced
14,246,2,3,4,3,Socially-Influenced
14,247,4,5,4,1,Socially-Influenced
14,248,3,4,4,2,Socially-Influenced
14,249,8,4,4,-3,Socially-Influenced
14,250,6,8,4,-1,Socially-Influenced
14,251,6,5,4,-1,Socially-Influenced
14,252,5,6,4,0,Socially-Influenced
14,253,3,6,4,2,Socially-Influenced
14,254,5,5,4,0,Socially-Influenced
14,255,6,3,4,-1,Socially-Influenced
14,256,4,3,4,1,Socially-Influenced
14,257,5,5,4,0,Socially-Influenced
14,258,2,4,4,3,Socially-Influenced
14,259,4,5,4,1,Socially-Influenced
14,260,5,3,4,0,Socially-Influenced
14,261,4,4,4,1,Socially-Influenced
14,262,6,7,4,-1,Socially-Influenced
14,263,5,4,4,0,Socially-Influenced
14,264,4,4,4,1,Socially-Influenced
14,265,4,2,4,1,Socially-Influenced
14,266,3,3,4,2,Socially-Influenced
14,267,4,4,4,1,Socially-Influenced
14,268,5,4,4,0,Socially-Influenced
14,269,6,4,4,-1,Socially-Influenced
14,270,6,3,4,-1,Socially-Influenced
14,271,5,7,4,0,Socially-Influenced
14,272,5,7,4,0,Socially-Influenced
14,273,7,7,4,-2,Socially-Influenced
14,274,4,5,4,1,Socially-Influenced
14,275,2,2,4,3,Socially-Influenced
14,276,3,7,4,2,Socially-Influenced
14,277,5,5,4,0,Socially-Influenced
14,278,6,7,4,-1,Socially-Influenced
14,279,4,4,4,1,Socially-Influenced
14,280,7,8,4,-2,Socially-Influenced
14,281,4,2,4,1,Socially-Influenced
14,282,5,5,4,0,Socially-Influenced
14,283,6,6,4,-1,Socially-Influenced
14,284,3,5,4,2,Socially-Influenced
14,285,4,5,4,1,Socially-Influenced
14,286,6,5,4,-1,Socially-Influenced
14,287,7,6,4,-2,Socially-Influenced
14,288,2,3,4,3,Socially-Influenced
14,289,5,3,4,0,Socially-Influenced
14,290,3,2,4,2,Socially-Influenced
14,291,4,2,4,1,Socially-Influenced
14,292,4,4,4,1,Socially-Influenced
14,293,4,5,4,1,Socially-Influenced
14,294,6,4,4,-1,Socially-Influenced
14,295,4,7,4,1,Socially-Influenced
14,296,5,7,4,0,Socially-Influenced
14,297,3,4,4,2,Socially-Influenced
14,298,5,8,4,0,Socially-Influenced
14,299,4,5,4,1,Socially-Influenced
14,300,4,6,4,1,Socially-Influenced
14,301,3,4,4,2,Socially-Influenced
14,302,5,7,4,0,Socially-Influenced
14,303,2,5,4,3,Socially-Influenced
14,304,7,6,4,-2,Socially-Influenced
14,305,5,6,4,0,Socially-Influenced
14,306,5,5,4,0,Socially-Influenced
14,307,6,6,4,-1,Socially-Influenced
14,308,5,4,4,0,Socially-Influenced
14,309,5,4,4,0,Socially-Influenced
14,310,4,5,4,1,Socially-Influenced
14,311,4,4,4,1,Socially-Influenced
14,312,7,6,4,-2,Socially-Influenced
14,313,6,7,4,-1,Socially-Influenced
14,314,4,4,4,1,Socially-Influenced
14,315,4,5,4,1,Socially-Influenced
14,316,5,7,4,0,Socially-Influenced
14,317,5,7,4,0,Socially-Influenced
14,318,3,3,4,2,Socially-Influenced
14,319,5,7,4,0,Socially-Influenced
14,320,7,6,4,-2,Socially-Influenced
14,321,3,4,4,2,Socially-Influenced
14,322,6,5,4,-1,Socially-Influenced
14,323,6,7,4,-1,Socially-Influenced
14,324,5,7,4,0,Socially-Influenced
14,325,5,4,4,0,Socially-Influenced
14,326,2,2,4,3,Socially-Influenced
14,327,5,6,4,0,Socially-Influenced
14,328,4,6,4,1,Socially-Influenced
14,329,4,6,4,1,Socially-Influenced
14,330,6,7,4,-1,Socially-Influenced
14,331,6,4,4,-1,Socially-Influenced
14,332,3,1,4,2,Socially-Influenced
14,333,6,3,4,-1,Socially-Influenced
14,334,4,2,4,1,Socially-Influenced
14,335,6,3,4,-1,Socially-Influenced
14,336,6,6,4,-1,Socially-Influenced
14,337,7,7,4,-2,Socially-Influenced
14,338,5,6,4,0,Socially-Influenced
14,339,3,5,4,2,Socially-Influenced
14,340,3,4,4,2,Socially-Influenced
14,341,5,5,4,0,Socially-Influenced
14,342,4,5,4,1,Socially-Influenced
14,343,1,5,4,3,Socially-Influenced
14,344,5,3,4,0,Socially-Influenced
14,345,4,3,4,1,Socially-Influenced
14,346,8,6,4,-3,Socially-Influenced
14,347,4,4,4,1,Socially-Influenced
14,348,6,5,4,-1,Socially-Influenced
14,349,5,4,4,0,Socially-Influenced
14,350,5,5,4,0,Socially-Influenced
14,351,5,6,4,0,Socially-Influenced
14,352,5,4,4,0,Socially-Influenced
14,353,7,6,4,-2,Socially-Influenced
14,354,5,4,4,0,Socially-Influenced
14,355,6,6,4,-1,Socially-Influenced
14,356,3,1,4,2,Socially-Influenced
14,357,3,4,4,2,Socially-Influenced
14,358,5,6,4,0,Socially-Influenced
14,359,4,4,4,1,Socially-Influenced
14,360,4,4,4,1,Socially-Influenced
14,361,6,3,4,-1,Socially-Influenced
14,362,3,4,4,2,Socially-Influenced
14,363,7,6,4,-2,Socially-Influenced
14,364,5,5,4,0,Socially-Influenced
14,365,4,3,4,1,Socially-Influenced
14,366,7,6,4,-2,Socially-Influenced
14,367,5,8,4,0,Socially-Influenced
14,368,1,3,4,3,Socially-Influenced
14,369,5,5,4,0,Socially-Influenced
14,370,5,3,4,0,Socially-Influenced
14,371,7,7,4,-2,Socially-Influenced
14,372,7,7,4,-2,Socially-Influenced
14,373,5,3,4,0,Socially-Influenced
14,374,5,5,4,0,Socially-Influenced
14,375,3,3,4,2,Socially-Influenced
14,376,2,6,4,3,Socially-Influenced
14,377,3,2,4,2,Socially-Influenced
14,378,6,3,4,-1,Socially-Influenced
14,379,5,5,4,0,Socially-Influenced
14,380,3,6,4,2,Socially-Influenced
14,381,5,4,4,0,Socially-Influenced
14,382,7,5,4,-2,Socially-Influenced
14,383,4,5,4,1,Socially-Influenced
14,384,3,2,4,2,Socially-Influenced
14,385,6,5,4,-1,Socially-Influenced
14,386,5,2,4,0,Socially-Influenced
14,387,4,4,4,1,Socially-Influenced
14,388,4,6,4,1,Socially-Influenced
14,389,2,4,4,3,Socially-Influenced
14,390,7,7,4,-2,Socially-Influenced
14,391,7,6,4,-2,Socially-Influenced
14,392,5,3,4,0,Socially-Influenced
14,393,6,7,4,-1,Socially-Influenced
14,394,6,6,4,-1,Socially-Influenced
14,395,5,5,4,0,Socially-Influenced
14,396,4,4,4,1,Socially-Influenced
14,397,6,4,4,-1,Socially-Influenced
14,398,5,5,4,0,Socially-Influenced
14,399,5,3,4,0,Socially-Influenced
14,400,5,6,4,0,Socially-Influenced
14,401,7,5,4,-2,Socially-Influenced
14,402,5,8,4,0,Socially-Influenced
14,403,3,2,4,2,Socially-Influenced
14,404,6,5,4,-1,Socially-Influenced
14,405,7,8,4,-2,Socially-Influenced
14,406,4,5,4,1,Socially-Influenced
14,407,2,3,4,3,Socially-Influenced
14,408,5,8,4,0,Socially-Influenced
14,409,5,6,4,0,Socially-Influenced
14,410,5,2,4,0,Socially-Influenced
14,411,5,4,4,0,Socially-Influenced
14,412,7,7,4,-2,Socially-Influenced
14,413,5,2,4,0,Socially-Influenced
14,414,3,3,4,2,Socially-Influenced
14,415,5,5,4,0,Socially-Influenced
14,416,6,3,4,-1,Socially-Influenced
14,417,6,8,4,-1,Socially-Influenced
14,418,8,5,4,-3,Socially-Influenced
14,419,4,4,4,1,Socially-Influenced
14,420,5,2,4,0,Socially-Influenced
14,421,7,6,4,-2,Socially-Influenced
14,422,4,5,4,1,Socially-Influenced
14,423,6,7,4,-1,Socially-Influenced
14,424,2,1,4,3,Socially-Influenced
14,425,6,4,4,-1,Socially-Influenced
14,426,5,5,4,0,Socially-Influenced
14,427,4,3,4,1,Socially-Influenced
14,428,4,3,4,1,Socially-Influenced
14,429,4,4,4,1,Socially-Influenced
14,430,6,5,4,-1,Socially-Influenced
14,431,4,3,4,1,Socially-Influenced
14,432,5,5,4,0,Socially-Influenced
14,433,5,6,4,0,Socially-Influenced
14,434,5,6,4,0,Socially-Influenced
14,435,5,4,4,0,Socially-Influenced
14,436,3,5,4,2,Socially-Influenced
14,437,5,3,4,0,Socially-Influenced
14,438,4,6,4,1,Socially-Influenced
14,439,4,4,4,1,Socially-Influenced
14,440,3,5,4,2,Socially-Influenced
14,441,3,3,4,2,Socially-Influenced
14,442,6,5,4,-1,Socially-Influenced
14,443,4,5,4,1,Socially-Influenced
14,444,5,7,4,0,Socially-Influenced
14,445,6,3,4,-1,Socially-Influenced
14,446,5,3,4,0,Socially-Influenced
14,447,5,8,4,0,Socially-Influenced
14,448,4,7,4,1,Socially-Influenced
14,449,5,3,4,0,Socially-Influenced
14,450,6,7,4,-1,Socially-Influenced
14,451,6,7,4,-1,Socially-Influenced
14,452,6,4,4,-1,Socially-Influenced
14,453,5,8,4,0,Socially-Influenced
14,454,8,6,4,-3,Socially-Influenced
14,455,7,5,4,-2,Socially-Influenced
14,456,4,5,4,1,Socially-Influenced
14,457,5,5,4,0,Socially-Influenced
14,458,4,6,4,1,Socially-Influenced
14,459,3,1,4,2,Socially-Influenced
14,460,5,6,4,0,Socially-Influenced
14,461,5,4,4,0,Socially-Influenced
14,462,4,3,4,1,Socially-Influenced
14,463,5,8,4,0,Socially-Influenced
14,464,4,4,4,1,Socially-Influenced
14,465,3,1,4,2,Socially-Influenced
14,466,5,8,4,0,Socially-Influenced
14,467,3,2,4,2,Socially-Influenced
14,468,6,6,4,-1,Socially-Influenced
14,469,4,4,4,1,Socially-Influenced
14,470,3,2,4,2,Socially-Influenced
14,471,7,6,4,-2,Socially-Influenced
14,472,6,5,4,-1,Socially-Influenced
14,473,3,3,4,2,Socially-Influenced
14,474,6,5,4,-1,Socially-Influenced
14,475,5,4,4,0,Socially-Influenced
14,476,8,8,4,-3,Socially-Influenced
14,477,3,5,4,2,Socially-Influenced
14,478,4,4,4,1,Socially-Influenced
14,479,3,3,4,2,Socially-Influenced
14,480,2,4,4,3,Socially-Influenced
14,481,6,2,4,-1,Socially-Influenced
14,482,5,4,4,0,Socially-Influenced
14,483,4,2,4,1,Socially-Influenced
14,484,5,7,4,0,Socially-Influenced
14,485,4,3,4,1,Socially-Influenced
14,486,7,6,4,-2,Socially-Influenced
14,487,5,5,4,0,Socially-Influenced
14,488,4,2,4,1,Socially-Influenced
14,489,3,2,4,2,Socially-Influenced
14,490,4,1,4,1,Socially-Influenced
14,491,6,7,4,-1,Socially-Influenced
14,492,6,6,4,-1,Socially-Influenced
14,493,5,5,4,0,Socially-Influenced
14,494,5,8,4,0,Socially-Influenced
14,495,7,6,4,-2,Socially-Influenced
14,496,3,4,4,2,Socially-Influenced
14,497,6,4,4,-1,Socially-Influenced
14,498,6,4,4,-1,Socially-Influenced
14,499,4,6,4,1,Socially-Influenced
14,500,8,7,4,-3,Socially-Influenced
14,501,6,4,4,-1,Socially-Influenced
14,502,5,6,4,0,Socially-Influenced
14,503,4,3,4,1,Socially-Influenced
14,504,3,4,4,2,Socially-Influenced
14,505,5,4,4,0,Socially-Influenced
14,506,2,4,4,3,Socially-Influenced
14,507,3,3,4,2,Socially-Influenced
14,508,3,4,4,2,Socially-Influenced
14,509,1,4,4,3,Socially-Influenced
14,510,5,7,4,0,Socially-Influenced
14,511,3,6,4,2,Socially-Influenced
14,512,4,6,4,1,Socially-Influenced
14,513,4,5,4,1,Socially-Influenced
14,514,3,3,4,2,Socially-Influenced
14,515,7,4,4,-2,Socially-Influenced
14,516,4,4,4,1,Socially-Influenced
14,517,5,7,4,0,Socially-Influenced
14,518,4,5,4,1,Socially-Influenced
14,519,7,5,4,-2,Socially-Influenced
14,520,7,5,4,-2,Socially-Influenced
14,521,5,6,4,0,Socially-Influenced
14,522,3,5,4,2,Socially-Influenced
14,523,4,6,4,1,Socially-Influenced
14,524,5,7,4,0,Socially-Influenced
14,525,6,5,4,-1,Socially-Influenced
14,526,6,4,4,-1,Socially-Influenced
14,527,6,7,4,-1,Socially-Influenced
14,528,4,6,4,1,Socially-Influenced
14,529,5,3,4,0,Socially-Influenced
14,530,2,3,4,3,Socially-Influenced
14,531,5,7,4,0,Socially-Influenced
14,532,4,6,4,1,Socially-Influenced
14,533,5,8,4,0,Socially-Influenced
14,534,6,4,4,-1,Socially-Influenced
14,535,4,3,4,1,Socially-Influenced
14,536,5,2,4,0,Socially-Influenced
14,537,6,6,4,-1,Socially-Influenced
14,538,5,5,4,0,Socially-Influenced
14,539,5,4,4,0,Socially-Influenced
14,540,5,6,4,0,Socially-Influenced
14,541,6,8,4,-1,Socially-Influenced
14,542,6,5,4,-1,Socially-Influenced
14,543,4,6,4,1,Socially-Influenced
14,544,5,6,4,0,Socially-Influenced
14,545,5,7,4,0,Socially-Influenced
14,546,4,4,4,1,Socially-Influenced
14,547,6,6,4,-1,Socially-Influenced
14,548,7,5,4,-2,Socially-Influenced
14,549,5,5,4,0,Socially-Influenced
14,550,5,6,4,0,Socially-Influenced
14,551,6,4,4,-1,Socially-Influenced
14,552,5,8,4,0,Socially-Influenced
14,553,4,3,4,1,Socially-Influenced
14,554,6,5,4,-1,Socially-Influenced
14,555,5,3,4,0,Socially-Influenced
14,556,6,2,4,-1,Socially-Influenced
14,557,7,6,4,-2,Socially-Influenced
14,558,4,3,4,1,Socially-Influenced
14,559,4,5,4,1,Socially-Influenced
14,560,6,3,4,-1,Socially-Influenced
14,561,7,6,4,-2,Socially-Influenced
14,562,8,5,4,-3,Socially-Influenced
14,563,6,4,4,-1,Socially-Influenced
14,564,4,4,4,1,Socially-Influenced
14,565,6,8,4,-1,Socially-Influenced
14,566,5,4,4,0,Socially-Influenced
